# BEAST v10.5.0
# Generated Mon Jan 26 09:57:38 GMT 2026 [seed=1769421457911]
# -beagle_instances 2 2344b_global_ns_SRD06_HMC.xml
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(H5N1_2020_R1_Europe)	tmrca(H5N1_2021_R1_Europe)	tmrca(H5N1_2021_R3_Europe)	tmrca(H5N1_2021_R8_Europe)	tmrca(H5N1_2022_R10_NAmerica)	tmrca(H5N1_2022_R12_Europe)	tmrca(H5N1_2022_R32_Asia)	tmrca(H5N1_2022_R6_NAmerica)	tmrca(H5N1_2022_R7_NAmerica)	tmrca(H5N5_2021_R5_Europe)	tmrca(H5N8_2019_R7_Africa)	age(H5N1_2020_R1_Europe)	age(H5N1_2021_R1_Europe)	age(H5N1_2021_R3_Europe)	age(H5N1_2021_R8_Europe)	age(H5N1_2022_R10_NAmerica)	age(H5N1_2022_R12_Europe)	age(H5N1_2022_R32_Asia)	age(H5N1_2022_R6_NAmerica)	age(H5N1_2022_R7_NAmerica)	age(H5N5_2021_R5_Europe)	age(H5N8_2019_R7_Africa)	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
10870000	-16233.033226438782	-1701.163222628537	-14531.870003810245	55.44514235592582	1968.7707046386097	615.952125382874	4.6038587104567075	3.7879390777305106	4.6038587104567075	3.7879390777305106	2.5180236227372936	1.9907681317397716	2.15418679403739	2.5180236227372936	2.317666948450657	4.618107138412754	5.385460687874305	2019.6119882840787	2020.427907916805	2019.6119882840787	2020.427907916805	2021.6978233717982	2022.2250788627957	2022.0616602004982	2021.6978233717982	2021.898180046085	2019.5977398561226	2018.8303863066612	27.864966925883497	6.4918316087380665	8.873400335079868	0.38527191446566994	0.20524276541203126	0.1986289756365205	0.21085634448577883	0.44478593680518125	1.0343351884395273	0.5061109191795842	0.4938890808204232	0.7591663787693763	1.4816672424612696	0.01571159682915052	8.470472563715383	0.004390190679583085	0.2666403006154607	0.028502486253146442	-14531.870003810245	0.0	-2718.7806502003327
10880000	-16203.045251080901	-1736.9880375867554	-14466.057213494145	57.51799866283922	1966.6978483316962	623.3588914129807	4.5104014723302965	3.3017444225494628	4.5104014723302965	3.3017444225494628	2.4922622258664755	2.030279185718334	2.372819629478052	2.498399043557163	2.421807405837755	3.928096522193125	5.327646218589111	2019.705445522205	2020.914102571986	2019.705445522205	2020.914102571986	2021.723584768669	2022.185567808817	2021.8430273650574	2021.7174479509783	2021.7940395886976	2020.2877504723424	2018.8882007759464	27.230797620503086	6.944555836139213	7.849821863500832	0.3781747701857134	0.20249960482828344	0.210181147478742	0.2091444775072617	0.4489326913528607	1.0343351884395273	0.49779200976001087	0.5022079902399965	0.7466880146400163	1.5066239707199895	0.01796102462208319	10.214646132635936	0.004448172430007089	0.29084362929149943	0.0741930674687595	-14466.057213494145	0.0	-2729.6449755418275
10890000	-16173.125452800592	-1633.4574413221153	-14539.668011478476	58.24254140406798	1965.9733055904676	609.900424026022	4.278083079312881	3.6810000994518997	4.278083079312881	3.1639311275252773	2.493500579744749	1.9901061556419435	2.225937474916069	2.493500579744749	2.4275640853191787	3.8166244827303464	5.171605921298909	2019.9377639152226	2020.5348468950835	2019.9377639152226	2021.0519158670102	2021.7223464147908	2022.2257408388934	2021.9899095196195	2021.7223464147908	2021.7882829092164	2020.3992225118052	2019.0442410732367	28.19701224726346	6.2383619766225085	8.330237597666803	0.3872476897459902	0.19696632786469548	0.2074131683385309	0.20837281405078387	0.42032405715645144	0.9427614456283974	0.4440308843114791	0.5559691156885284	0.6660463264672186	1.6679073470655852	0.016853728656246847	9.500217462446162	0.004275843698473462	0.2669691214567835	0.03548178217518305	-14539.668011478476	0.0	-2696.6930997258687
10900000	-16164.363773821424	-1667.8749273743747	-14496.48884644705	57.26548509702445	1966.950361897511	627.1047428749362	4.272451771261223	3.504317900845026	4.272451771261223	3.504317900845026	2.556134248111086	2.2900535917262577	2.0536078297522624	2.477555498784579	2.429891042190384	3.744845946868899	5.186893753400577	2019.9433952232741	2020.7115290936904	2019.9433952232741	2020.7115290936904	2021.6597127464245	2021.9257934028092	2022.1622391647832	2021.738291495751	2021.7859559523451	2020.4710010476665	2019.0289532411348	28.202995109506496	6.153592199955479	9.042527358044488	0.34836339080008627	0.21164851443864732	0.22327686262679614	0.21671123213447077	0.4513512984992143	0.7895035156985459	0.4825496865177651	0.5174503134822422	0.7238245297766477	1.5523509404467268	0.018086513595078034	10.949386415123643	0.004103032913400014	0.2695306703267612	0.0171391515871274	-14496.48884644705	0.0	-2742.026070960146
10910000	-16235.01026245003	-1722.633988074535	-14512.376274375496	56.24834290752508	1967.9675040870104	611.2131701378142	4.739015323070005	3.0251847397268308	4.739015323070005	3.648802353256853	2.5034794828540923	2.367074216764388	2.248740172259717	2.5034794828540923	2.357511543882268	3.731528216702714	5.124488484491543	2019.4768316714656	2021.1906622548086	2019.4768316714656	2020.5670446412787	2021.7123675116814	2021.848772777771	2021.9671068222758	2021.7123675116814	2021.8583354506532	2020.4843187778326	2019.0913585100438	26.67743719634184	6.559429124445265	8.310116291148576	0.3651560209625659	0.18174262949876227	0.2055126901646349	0.24758865937403746	0.5166030934376292	1.0447137661227133	0.5187490874944463	0.48125091250556085	0.7781236312416694	1.4437527375166825	0.020669570791569353	11.81850497215236	0.004508388008992542	0.2913813761094636	-0.03146325676072368	-14512.376274375496	0.0	-2731.5349961680677
10920000	-16129.532352552047	-1629.2205616655333	-14500.311790886513	53.38504430311823	1970.8308026914171	594.284655728156	4.861818473328545	2.9173909729357126	4.861818473328545	3.134341222469784	2.513949788014246	2.137576744133221	2.3515189542014263	2.513949788014246	2.372332418788606	3.817992613919771	5.308818011636156	2019.3540285212068	2021.2984560215998	2019.3540285212068	2021.0815057720656	2021.7018972065212	2022.0782702504023	2021.864328040334	2021.7018972065212	2021.843514575747	2020.3978543806156	2018.9070289828994	28.216549356603807	6.523542835750122	8.547298500086468	0.36324935323039825	0.18174262949876227	0.2192638464309578	0.23574417083988214	0.4470326485693028	0.992913330146514	0.4641402839070147	0.5358597160929923	0.696210425860522	1.607579148278977	0.02366292161147022	13.85042623477174	0.004526984375036451	0.2908190116625372	0.016127750172606443	-14500.311790886513	0.0	-2709.814028462974
10930000	-16252.631389132466	-1707.504931793726	-14545.12645733874	55.71683989088891	1968.4990071036466	591.3198256819114	4.633598880998908	3.025620183054617	4.633598880998908	3.025620183054617	2.4458279255968542	2.1622116413400154	2.2287127816862906	2.510392090470814	2.567760841175625	4.035275154177469	5.455254097346773	2019.5822481135365	2021.190226811481	2019.5822481135365	2021.190226811481	2021.7700190689386	2022.0536353531954	2021.9871342128492	2021.7054549040647	2021.6480861533598	2020.180571840358	2018.7605928971886	27.41319425484937	6.988929564250394	8.56162053044594	0.3600869077599341	0.1994199013247357	0.2200475523388902	0.22044563857644045	0.47811343084982505	1.0277172427152124	0.5180184178410172	0.48198158215899	0.7770276267615258	1.44594474647697	0.01789030870832892	9.4047474948822	0.004653262356806728	0.2773301104115577	-0.02402032862633147	-14545.12645733874	0.0	-2708.2339081261102
10940000	-16154.784222578583	-1705.3643450714694	-14449.419877507113	59.71254845231084	1964.5032985422247	595.3977637183854	4.722294824050765	3.089938150859962	4.722294824050765	3.089938150859962	2.4658544875589965	2.106714108426451	2.4887903790428174	2.4658544875589965	2.416333491810612	4.0494279785403755	5.30827499367971	2019.4935521704847	2021.1259088436755	2019.4935521704847	2021.1259088436755	2021.7499925069765	2022.109132886109	2021.7270566154928	2021.7499925069765	2021.799513502725	2020.1664190159952	2018.9075720008557	27.62284042588633	6.988929564250394	8.711370276353533	0.3799127029129896	0.18907555957259717	0.18568507955116562	0.24532665796324804	0.4561206425281366	0.8570419698786669	0.5065299720627046	0.4934700279373026	0.7597949580940568	1.4804100838119079	0.019412445762887996	12.804702085613679	0.004016506564761953	0.3061647985061067	-0.006206501774091598	-14449.419877507113	0.0	-2697.366139283828
10950000	-16131.03317715416	-1655.006257513286	-14476.026919640874	61.930629270742145	1962.2852177237933	588.8579730513816	4.561215575373184	2.9860954140534886	4.561215575373184	2.9860954140534886	2.441482600832845	2.185924237562393	2.2169776836151325	2.441482600832845	2.1764076538605392	3.7779865843619627	5.365708702047664	2019.6546314191623	2021.229751580482	2019.6546314191623	2021.229751580482	2021.7743643937026	2022.029922756973	2021.9988693109203	2021.7743643937026	2022.039439340675	2020.4378604101735	2018.8501382924878	27.642454221284275	6.896127915480771	7.688741249374103	0.37291716454675333	0.19582029128825162	0.2237061005282907	0.2075564436367048	0.45482207791611495	0.8944710883786002	0.5039797668626137	0.49602023313739363	0.7559696502939206	1.488060699412181	0.015428842667489177	8.352598905047712	0.004458546162223269	0.2626087405470405	-0.046649242326046524	-14476.026919640874	0.0	-2692.062324128739
10960000	-16150.026074558928	-1643.5232549532618	-14506.502819605666	59.533940551885834	1964.6819064426497	583.3756418396747	4.7663938175479625	3.4311736598794953	4.7663938175479625	3.4311736598794953	2.5002075800080275	1.9192889317048036	2.3283426185869676	2.5002075800080275	2.176454641902427	3.781057899310217	5.410226342003726	2019.4494531769876	2020.784673334656	2019.4494531769876	2020.784673334656	2021.7156394145275	2022.2965580628306	2021.8875043759485	2021.7156394145275	2022.039392352633	2020.4347890952251	2018.8056206525318	25.852292355108222	6.580415546996057	8.213392435962353	0.3857169319636455	0.19353331979574878	0.2093096347776702	0.211440113462936	0.44818637455979815	0.8422342818621891	0.48523020458330873	0.5147697954166985	0.7278453068749631	1.5443093862500956	0.017578282753321715	9.933733765521817	0.004381513733819023	0.27387347357982206	-0.024437227142176426	-14506.502819605666	0.0	-2692.719633364361
10970000	-16079.063181744574	-1599.8686581077807	-14479.194523636794	56.80085377960156	1967.414993214934	586.4247823127349	5.012274446907368	3.0997598975886045	5.012274446907368	3.0997598975886045	2.5008122787579583	2.0096460850730935	2.284187892753319	2.5008122787579583	2.1886777237576784	3.8828426944634558	5.468313593873131	2019.203572547628	2021.1160870969468	2019.203572547628	2021.1160870969468	2021.7150347157776	2022.2062009094623	2021.931659101782	2021.7150347157776	2022.0271692707777	2020.333004300072	2018.7475334006624	27.532583290978256	6.785493835980786	8.30694554508442	0.3955823368405527	0.19353331979574878	0.19361154532619873	0.21727279803750024	0.44818637455979815	0.8458847140913112	0.48719959745093816	0.5128004025490692	0.7307993961764072	1.5384012076472078	0.02065804150006347	11.509554227273805	0.004463426230494786	0.2719496541930652	-0.04755025889587292	-14479.194523636794	0.0	-2697.4211044813233
10980000	-16163.894374264048	-1636.816839299529	-14527.07753496452	57.89235368380926	1966.3234933107262	580.017589122406	4.8119358812701405	3.085951862604407	4.8119358812701405	3.085951862604407	2.4864050348699362	2.0098441078320706	2.2844129678010625	2.4864050348699362	2.1888933876024663	3.6579927191705126	5.5614839677921575	2019.4039111132654	2021.129895131931	2019.4039111132654	2021.129895131931	2021.7294419596656	2022.2060028867033	2021.9314340267345	2021.7294419596656	2022.026953606933	2020.557854275365	2018.6543630267433	25.484270705941825	6.785493835980786	7.526149795843565	0.3955823368405527	0.19765972369122478	0.1938039454661424	0.21295399400208057	0.39298952850664925	0.8603088713932893	0.5243731099440111	0.4756268900559966	0.7865596649160167	1.42688067016799	0.022712534429810277	12.578029622042587	0.004570694963150987	0.2841679840228774	-0.016137976682331957	-14527.07753496452	0.0	-2679.2587973260484
10990000	-16133.261812793706	-1617.6286384056327	-14515.633174388073	57.50200819498304	1966.7138387995524	574.9380766441731	4.266748775458507	3.2818977711376314	4.1261778088100245	3.2356843422396895	2.504356108984775	2.154410848930881	2.114510734226952	2.550183557238048	2.196663715913887	3.596333246147575	5.647175496873947	2019.9490982190769	2020.9339492233978	2020.0896691857254	2020.9801626522958	2021.7114908855508	2022.0614361456046	2022.1013362603085	2021.6656634372973	2022.0191832786215	2020.6195137483878	2018.5686714976616	25.97092228219914	5.92716206661889	8.291730905580799	0.37319416837944297	0.19624005967324826	0.1957286643326288	0.23483710761468043	0.44614368499282825	0.9351963200851183	0.5160364114299963	0.48396358857001137	0.7740546171449945	1.4518907657100342	0.01867189301809889	9.285891722758485	0.004930422523377683	0.2682371732243304	0.05053319311081756	-14515.633174388073	0.0	-2660.472480199849
11000000	-16119.872077779652	-1599.423660686508	-14520.448417093143	57.089333392961414	1967.126513601574	576.2366167712503	4.501757384682082	3.31907684981515	4.263592286889837	3.31907684981515	2.551236190558011	2.1553001200729667	2.71264540161447	2.551236190558011	2.180025307898669	3.7542098662339876	5.404018628173959	2019.7140896098533	2020.8967701447202	2019.9522547076456	2020.8967701447202	2021.6646108039774	2022.0605468744625	2021.503201592921	2021.6646108039774	2022.0358216866368	2020.4616371283014	2018.8118283663614	26.780453269618274	6.736736740615313	8.123958839781093	0.37319416837944297	0.18534371395304408	0.20662501005283299	0.23483710761468043	0.45149036588503794	0.9430457028880739	0.46338566180780455	0.536614338192203	0.6950784927117069	1.6098430145766092	0.021128573521499616	11.16540950380776	0.0048695495870220195	0.2754211926926181	-0.01638428449069985	-14520.448417093143	0.0	-2667.7315691051326
11010000	-16108.09288242492	-1643.8466858753939	-14464.246196549526	57.308688566504735	1966.9071584280307	578.8448053008807	4.262895478397997	3.200434065366758	4.262895478397997	3.1597487331780933	2.455046895062007	2.1352797354841258	2.627156605705208	2.455046895062007	2.282423397515948	3.8026987682492783	5.331951646569583	2019.9529515161375	2021.0154129291686	2019.9529515161375	2021.0560982613574	2021.7608000994735	2022.0805672590513	2021.5886903888302	2021.7608000994735	2021.9334235970196	2020.4131482262862	2018.8838953479658	25.25400608047867	7.651051516999951	7.4473223843750604	0.36384547526382305	0.19851294037931919	0.20662501005283299	0.23101657430402525	0.47949621085769445	0.9430457028880739	0.5210652170062922	0.4789347829937152	0.7815978255094382	1.4368043489811457	0.020809247927415255	10.275788295052774	0.00500830327630599	0.27679818181283056	-0.007320293993904051	-14464.246196549526	0.0	-2680.2425708385654
11020000	-16111.339273589592	-1652.1454619228862	-14459.193811666706	57.16276488096317	1967.0530821135724	579.9591227183339	4.118253558685636	3.3109968575859776	4.118253558685636	3.3109968575859776	2.454288233115723	2.032861050814977	2.234633360251563	2.454288233115723	2.1431102146689165	3.9254222761473363	5.328970687816371	2020.0975934358498	2020.9048501369496	2020.0975934358498	2020.9048501369496	2021.7615587614198	2022.1829859437205	2021.981213634284	2021.7615587614198	2022.0727367798665	2020.290424718388	2018.8868763067192	24.529643979213528	6.021201079890031	7.802151611168167	0.357491676027101	0.19851294037931919	0.21337727142984614	0.23061811216373412	0.4109684129780878	0.9558650615256484	0.4901541134518679	0.5098458865481396	0.7352311701778018	1.5295376596444186	0.022836883816593465	12.491134995092171	0.004568537301642854	0.29166330940766794	0.02358557412802991	-14459.193811666706	0.0	-2680.707655394455
11030000	-16120.933839354915	-1641.7724107019876	-14479.161428652927	63.13573507904973	1961.0801119154858	597.2061183400584	4.116181714312127	3.453455831137296	4.116181714312127	3.2915540614988292	2.3806292174697843	2.0318383426037814	2.267666029238317	2.4029824309385575	2.2531177424759394	3.886276597343522	5.3068876135779295	2020.0996652802232	2020.7623911633982	2020.0996652802232	2020.9242929330367	2021.8352177770657	2022.1840086519317	2021.948180965297	2021.8128645635968	2021.9627292520595	2020.329570397192	2018.9089593809576	25.609540369173445	6.170462972084276	7.139971848041196	0.37699748805933325	0.19851294037931919	0.21337727142984614	0.21111230013150187	0.43429616229311124	0.88269959167683	0.48421612402776276	0.5157838759722447	0.7263241860416442	1.547351627916734	0.019992200951525263	10.744709672034693	0.004576597885743438	0.28278655573046263	-0.021377309155068885	-14479.161428652927	0.0	-2673.3184915972656
11040000	-16099.423926625997	-1625.2549375515273	-14474.16898907447	64.47145626873343	1959.744390725802	596.9348056803118	4.217820502039055	3.453809431995538	4.217820502039055	3.453809431995538	2.4261980414436826	2.030374442949156	2.0140529395333275	2.3834889668611656	2.3672719712475763	3.7318598281850353	5.367935058669469	2019.9980264924964	2020.76203756254	2019.9980264924964	2020.76203756254	2021.7896489530917	2022.1854725515864	2022.2017940550022	2021.8323580276742	2021.8485750232878	2020.4839871663505	2018.847911935866	25.157872136146292	6.883788336669302	7.762263444441718	0.3821081740013834	0.1956555830055726	0.20400528825734943	0.2182309547356951	0.4445483861109589	0.8505389085559366	0.5673560312072726	0.4326439687927348	0.851034046810909	1.2979319063782044	0.023134387783264924	12.06400851807917	0.004673613183834295	0.2841712852165577	-0.0012878876138237051	-14474.16898907447	0.0	-2658.0894526254315
11050000	-16092.561262542129	-1649.4625217353391	-14443.09874080679	64.0501919080516	1960.1656550864839	601.6852017930106	4.007287001470354	3.5471931007746216	3.730645787479869	3.5471931007746216	2.428445261589548	2.094608689277739	2.3951489954719585	2.3910122908524545	2.4163326732955457	4.0483148685863695	5.340121824207191	2020.2085599930651	2020.6686538937608	2020.4852012070555	2020.6686538937608	2021.787401732946	2022.1212383052577	2021.8206979990634	2021.824834703683	2021.79951432124	2020.167532125949	2018.8757251703282	25.73353795380448	6.883788336669302	7.085835114044576	0.3715160726543615	0.1956555830055726	0.20400528825734943	0.22882305608271702	0.47813281106501754	1.0754493718360583	0.5256152234801581	0.4743847765198494	0.7884228352202372	1.4231543295595481	0.02423792969475298	13.820075373892635	0.004483724833988173	0.28970578288757665	0.016796225667470688	-14443.09874080679	0.0	-2691.5240814950903
11060000	-16037.395470870892	-1599.4549653003596	-14437.940505570532	64.33985406084092	1959.8759929336945	594.0943815804825	4.435557043909114	3.7943526968047627	4.435557043909114	3.7943526968047627	2.4428655818098344	2.425865702585622	2.061126394352872	2.3777739885520175	2.3016929624049736	3.9975786371352395	5.257744588066654	2019.7802899506264	2020.4214942977308	2019.7802899506264	2020.4214942977308	2021.7729814127256	2021.7899812919497	2022.1547206001826	2021.8380730059835	2021.9141540321305	2020.2182683574001	2018.958102406469	26.78257381331151	6.541393130279479	8.840871762620194	0.3715160726543615	0.1956555830055726	0.20400528825734943	0.22882305608271702	0.47945012730706477	1.3007172765153985	0.5169493811426358	0.4830506188573717	0.7754240717139537	1.449151856572115	0.02584184936158719	14.08319813232802	0.004703280947542621	0.28376657070307953	-0.012323994595949244	-14437.940505570532	0.0	-2668.5165107704543
11070000	-16142.90827914709	-1673.2576902798	-14469.65058886729	62.7468802768958	1961.4689667176397	599.0084939965452	4.524655924867667	3.256373720088791	4.524655924867667	3.256373720088791	2.485656478074701	1.9488439648508278	1.9936902660461513	2.485656478074701	2.3054232402161183	4.004057380882551	5.3442431172048535	2019.6911910696679	2020.9594732744467	2019.6911910696679	2020.9594732744467	2021.7301905164609	2022.2670030296847	2022.2221567284894	2021.7301905164609	2021.9104237543193	2020.2117896136529	2018.8716038773307	26.835745307552568	7.0413153820394125	7.909165709195687	0.37739314612154384	0.20081047653717884	0.20400528825734943	0.21779108908392844	0.47656668063188423	0.8744882310700096	0.47503437161241274	0.5249656283875946	0.7125515574186191	1.5748968851627838	0.026433736002257225	13.97844668055581	0.004872092303244727	0.29985385957038724	0.030675330283395516	-14469.65058886729	0.0	-2676.0314708134742
11080000	-16097.76036260714	-1626.623257001921	-14471.137105605218	62.720032870240885	1961.4958141242946	594.0653059106478	4.471651460253212	3.1026218461353956	4.471651460253212	3.0538190903336604	2.5138311539865468	2.047674292076433	2.9122296113122785	2.4867086834797907	2.1464989727028754	3.9627668256176736	5.331023754092376	2019.7441955342822	2021.1132251484	2019.7441955342822	2021.1620279042018	2021.702015840549	2022.168172702459	2021.3036173832231	2021.7291383110557	2022.0693480218326	2020.253080168918	2018.884823240443	24.122427782738512	6.9437847753932	7.939963169720901	0.3716885352701238	0.1961411229576085	0.1963215220093431	0.23584881976292513	0.47656668063188423	1.173374777291057	0.4873970779667181	0.5126029220332893	0.7310956169500772	1.5378087660998678	0.025712254450149966	14.193854769554141	0.00458798127509304	0.28595657892607185	0.06562751575314583	-14471.137105605218	0.0	-2679.2874258294114
11090000	-16107.96147547559	-1667.765700256179	-14440.19577521941	64.3816977601366	1959.8341492343989	613.5499599275419	4.4716573191483455	3.447946052726419	4.4716573191483455	3.447946052726419	2.5194591835355316	1.9766715874125316	2.1212718367598673	2.5194591835355316	2.377648207665296	3.8425161513660244	5.326054478393826	2019.7441896753871	2020.767900941809	2019.7441896753871	2020.767900941809	2021.696387811	2022.239175407123	2022.0945751577756	2021.696387811	2021.8381987868702	2020.3733308431695	2018.8897925161416	29.07878977634512	6.5015804115001	7.210145008493108	0.3716885352701238	0.1976430106615094	0.2141648183799763	0.21650363568839098	0.49516736132609884	0.9509370001664423	0.4686652139302452	0.5313347860697624	0.7029978208953678	1.594004358209287	0.022035969481450004	13.415802562619584	0.00424728246719557	0.2994467329131472	0.04027120537619133	-14440.19577521941	0.0	-2701.9793249025233
11100000	-16101.198784546817	-1606.451815970354	-14494.746968576464	62.057496116719534	1962.158350877816	608.7229524533774	4.297653771309359	3.178186716522438	4.297653771309359	3.178186716522438	2.4649825314218603	2.112269772321081	2.3314458235103146	2.4649825314218603	2.351038345103845	3.9679565623080153	5.299636549189732	2019.9181932232261	2021.037660278013	2019.9181932232261	2021.037660278013	2021.7508644631137	2022.1035772222144	2021.884401171025	2021.7508644631137	2021.8648086494316	2020.2478904322275	2018.9162104453458	28.49315677816104	6.18560448446479	7.450607310506486	0.3680740635017103	0.19403088240395205	0.2122969715429199	0.22559808255141828	0.40124894202846034	0.7813669244519095	0.4886760473310992	0.5113239526689085	0.7330140709966488	1.5339718580067254	0.015038031719618011	7.451895454520635	0.004739139181713951	0.24551980959322162	0.031470624223792744	-14494.746968576464	0.0	-2699.8780606609685
11110000	-16129.905768869294	-1610.7355977423488	-14519.170171126945	59.79538798204297	1964.4204590124925	583.8307139807122	4.19715961636944	3.136027197946925	4.19715961636944	3.136027197946925	2.449524819080213	2.0681892875048757	1.9722160943016633	2.356542648654298	2.4398689673336524	3.8728137701335283	5.304458437529574	2020.018687378166	2021.0798197965885	2020.018687378166	2021.0798197965885	2021.7663221754553	2022.1476577070307	2022.2436309002337	2021.8593043458811	2021.7759780272017	2020.343033224402	2018.911388557006	26.461394184042685	6.205331973631078	8.402024113122472	0.37022415535342795	0.19507152914228545	0.2122969715429199	0.22240734396136722	0.41270208566988925	0.9314822800214301	0.48851630389332745	0.5114836961066802	0.7327744558399911	1.5344510883200406	0.01705641541407327	9.342121784184231	0.00449602773162856	0.2682421927438378	0.008443927900882022	-14519.170171126945	0.0	-2674.327431149012
11120000	-16174.166030120925	-1674.2438845031425	-14499.922145617782	56.362995252803785	1967.8528517417317	585.1349255351	4.284679803221835	2.944208234939664	4.284679803221835	2.944208234939664	2.458122776777191	2.075394894472329	2.0085284585515226	2.381407119657603	2.48027001728987	4.051864902215337	5.225402736927749	2019.9311671913135	2021.2716387595958	2019.9311671913135	2021.2716387595958	2021.7577242177583	2022.1404521000632	2022.2073185359839	2021.834439874878	2021.7355769772455	2020.16398209232	2018.9904442576078	27.973883206595573	5.504235498405671	7.524566742480747	0.36417532934833885	0.20112035514737456	0.2122969715429199	0.22240734396136722	0.5391256653090565	0.8712924807890521	0.4997116599691695	0.500288340030838	0.7495674899537542	1.500865020092514	0.0174316632902135	9.672879497608816	0.004360944785505366	0.28289447141595353	0.020754756278760566	-14499.922145617782	0.0	-2691.727280117108
11130000	-16156.037905419624	-1632.0405674423719	-14523.997337977251	58.710582996000355	1965.5052639985352	578.4108305225305	4.222436264422777	3.1751359690679064	4.222436264422777	3.1751359690679064	2.561741437826843	2.2169408236242574	2.7297394618997037	2.561741437826843	2.643518445840877	4.006868295538998	5.2565149372115885	2019.9934107301126	2021.0407110254675	2019.9934107301126	2021.0407110254675	2021.6541055567086	2021.9989061709111	2021.4861075326357	2021.6541055567086	2021.5723285486945	2020.2089786989964	2018.959332057324	24.75374042989337	6.69054200443584	7.65190882897722	0.3893455383677744	0.17835005802644283	0.2098970596444161	0.22240734396136722	0.46592474692174507	1.1133580388051854	0.4942019453789102	0.5057980546210972	0.7413029180683653	1.5173941638632915	0.014966149389717728	7.050736032321077	0.004699395305933087	0.2554630510097817	0.05475534076432761	-14523.997337977251	0.0	-2663.745881738185
11140000	-16128.234239978361	-1616.1022669304764	-14512.131973047884	61.13508615187717	1963.0807608426583	585.0773270757037	4.252802988144922	2.821005768200001	4.252802988144922	2.821005768200001	2.528837171049553	2.293906836777396	2.497440828562821	2.4758599276516895	2.2985821984628565	4.046594294616324	5.224693728502834	2019.9630440063906	2021.3948412263355	2019.9630440063906	2021.3948412263355	2021.6870098234858	2021.9219401577582	2021.7184061659727	2021.7399870668837	2021.9172647960727	2020.169252699919	2018.9911532660326	24.449875725627706	6.817919645920353	8.080541935262628	0.36509485516560314	0.19695642332337057	0.21554137754965966	0.22240734396136722	0.43496499937296335	0.9509590209777422	0.5084066690573582	0.49159333094264895	0.7626100035860373	1.4747799928279468	0.017143412034414145	8.646998889372629	0.004718988299288652	0.2646396507147981	0.030950403397992	-14512.131973047884	0.0	-2661.214110181212
11150000	-16142.274365549112	-1626.6890085008106	-14515.585357048301	58.56318470266276	1965.6526622918727	588.6617707523982	4.248486121242807	3.7614418311444995	4.248486121242807	3.7614418311444995	2.44359488524902	2.3262277274777095	2.0902818359130055	2.440047818345403	2.406709274189278	4.13890951910447	5.1766532388705775	2019.9673608732926	2020.454405163391	2019.9673608732926	2020.454405163391	2021.7722521092865	2021.8896192670577	2022.1255651586225	2021.77579917619	2021.8091377203461	2020.076937475431	2019.0391937556649	29.075955240263415	5.611962292843079	7.036860305379662	0.3650473359770335	0.19700394251194023	0.21554137754965966	0.22240734396136722	0.4493087862248321	0.9839881470692837	0.4896035569322391	0.5103964430677681	0.7344053353983586	1.5311893292033043	0.01845984734799793	9.175732599028153	0.00461444657057452	0.26801569642401785	-7.696294534070534E-4	-14515.585357048301	0.0	-2675.1477801793812
11160000	-16114.896587419518	-1632.5231715690206	-14482.373415850498	58.62335920637803	1965.5924877881575	591.3227618995984	4.292486445993193	3.8286399042573693	4.292486445993193	3.8286399042573693	2.477992979769944	1.9782485887489545	2.642988176593674	2.447478251888055	2.8330077717003066	3.9891102181468194	5.400204564503298	2019.9233605485422	2020.387207090278	2019.9233605485422	2020.387207090278	2021.7378540147656	2022.2375984057865	2021.5728588179418	2021.7683687426475	2021.3828392228352	2020.2267367763886	2018.815642430032	24.60295693220813	7.056717779597105	8.276445120092612	0.3650473359770335	0.20125155544531056	0.1985999201630732	0.23510118841458333	0.41704651890379235	0.9290723476067795	0.5002669106307918	0.4997330893692156	0.7504003659461876	1.499199268107647	0.018964384820604026	9.829047992854838	0.004592622591073445	0.2738068420965739	-0.018986635600867347	-14482.373415850498	0.0	-2650.1499135843274
11170000	-16142.01143248417	-1654.893378089655	-14487.118054394516	56.43672692075063	1967.7791200737847	585.967905110621	4.402653339811856	3.6102938163010307	4.402653339811856	3.6102938163010307	2.4727076845159535	2.039738134761438	2.093344243984485	2.4727076845159535	2.695961494643447	3.8273572519310792	5.311242276728878	2019.8131936547236	2020.6055531782345	2019.8131936547236	2020.6055531782345	2021.7431393100196	2022.176108859774	2022.122502750551	2021.7431393100196	2021.519885499892	2020.3884897426044	2018.9046047178065	24.88893540958912	6.290866432685264	6.499717580224935	0.3650473359770335	0.19892664525980647	0.1984506531511113	0.23757536561204934	0.5500444877648513	0.8769247922580621	0.4825913278926824	0.517408672107325	0.7238869918390236	1.552226016321975	0.02031552168149554	11.409907497637626	0.004469738106588968	0.2892767880975343	0.003785587173301787	-14487.118054394516	0.0	-2636.738407526152
