# BEAST v10.5.0
# Generated Fri Jan 23 12:23:27 GMT 2026 [seed=1769171006930]
# -overwrite 2344b_global_np_SRD06_HMC.xml
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(H5N1_2020_R1_Europe)	tmrca(H5N1_2021_R1_Europe)	tmrca(H5N1_2021_R3_Europe)	tmrca(H5N1_2021_R8_Europe)	tmrca(H5N1_2022_R10_NAmerica)	tmrca(H5N1_2022_R12_Europe)	tmrca(H5N1_2022_R32_Asia)	tmrca(H5N1_2022_R6_NAmerica)	tmrca(H5N1_2022_R7_NAmerica)	tmrca(H5N5_2021_R5_Europe)	tmrca(H5N8_2019_R7_Africa)	age(H5N1_2020_R1_Europe)	age(H5N1_2021_R1_Europe)	age(H5N1_2021_R3_Europe)	age(H5N1_2021_R8_Europe)	age(H5N1_2022_R10_NAmerica)	age(H5N1_2022_R12_Europe)	age(H5N1_2022_R32_Asia)	age(H5N1_2022_R6_NAmerica)	age(H5N1_2022_R7_NAmerica)	age(H5N5_2021_R5_Europe)	age(H5N8_2019_R7_Africa)	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
10730000	-3023752.2987183277	-3000019.7988254833	-23732.49989284431	49.191893651813	1975.0239533427225	884.6749767052893	8.431430063873322	8.431430063873322	7.065346984451004	8.431430063873322	2.5705944890391126	2.2439762206523692	2.0968525144591457	5.4720782968324375	2.6478869796050244	3.755261439686236	5.907946880444547	2015.7844169306622	2015.7844169306622	2017.1505000100844	2015.7844169306622	2021.6452525054963	2021.9718707738832	2022.1189944800763	2018.743768697703	2021.5679600149303	2020.4605855548493	2018.307900114091	55.30016560056839	7.219218254421482	13.358140725664956	0.34864324048420664	0.20119799283920067	0.21932628085801456	0.2308324858185791	0.15300822054105562	1.3173530409866887	0.23617940841859744	0.7638205915814016	0.3542691126278962	2.2914617747442048	0.003244189829475488	0.014579052417089122	0.0028917768898827395	2.7305480707744432E-14	0.999202551834131	-23732.49989284431	0.0	-3166.3971600369305
10740000	-3023792.5971037196	-3000028.627936204	-23763.96916751541	47.65442111933106	1976.5614258752043	889.2344553512035	8.270528352777365	8.270528352777365	6.9011821802139774	8.270528352777365	2.6410484582442644	2.0649801458352868	2.1531338579925117	5.897913319535474	2.7663717207675944	3.756915428304994	5.922428288175641	2015.9453186417581	2015.9453186417581	2017.3146648143215	2015.9453186417581	2021.5747985362912	2022.1508668487002	2022.062713136543	2018.317933675	2021.4494752737678	2020.4589315662304	2018.2934187063597	57.48696569322445	6.942663971922812	14.91005731785798	0.34864324048420664	0.19985061004517624	0.22372246634069368	0.22778368312992445	0.15535474098308688	1.3902786098488844	0.22739761574303685	0.772602384256962	0.3410964236145553	2.317807152770886	0.004482207942337016	0.04979251669064721	0.003024411612795271	1.377125618144988E-14	0.9992025518341308	-23763.96916751541	0.0	-3173.5620689067086
10750000	-3023748.6548767025	-2999998.6936936653	-23749.961183036976	45.99497589373566	1978.2208711007997	855.15301747642	9.126488955844954	9.126488955844954	6.537062060125806	9.126488955844954	2.609953469252005	2.0936940183965826	2.1664036530250863	5.459881775965847	2.4842612144817457	3.777901163314313	5.977214104577222	2015.0893580386905	2015.0893580386905	2017.6787849344096	2015.0893580386905	2021.6058935252834	2022.122152976139	2022.0494433415104	2018.7559652185696	2021.7315857800538	2020.4379458312212	2018.2386328899584	54.87200654081731	7.451223769563912	13.280260798244782	0.34864324048420664	0.19601962767325237	0.22410761178138838	0.2312295200611536	0.16411594128001253	1.2553401366640249	0.21192262102818388	0.788077378971815	0.3178839315422758	2.3642321369154446	0.004518222685872959	0.05006765802404187	0.0030420800641363763	1.2692950544756088E-14	0.9992025518341308	-23749.961183036976	0.0	-3144.150297340907
10760000	-3023748.0710717747	-3000015.4226593515	-23732.648412423354	46.52300726288053	1977.6928397316549	870.7662620305391	8.52027689573088	8.52027689573088	6.554373278948174	8.52027689573088	2.612491539003944	2.0950700133351456	2.0619462428236903	5.286234135013757	2.5632701754534146	3.664586368797327	5.7445278657827625	2015.6955700988046	2015.6955700988046	2017.6614737155874	2015.6955700988046	2021.6033554555315	2022.1207769812004	2022.1539007517117	2018.9296128595217	2021.652576819082	2020.5512606257382	2018.4713191287526	60.20159883727252	7.3293059613906735	13.481929076710031	0.3418852740042872	0.19601962767325237	0.21667770041099732	0.24541739791146416	0.1452476932376957	1.409214129010048	0.20989941720716246	0.7901005827928362	0.3148491258107437	2.370301748378509	0.004461881933997393	0.05006863101512951	0.00300412318731631	2.267384306012498E-14	0.999202551834131	-23732.648412423354	0.0	-3160.5017665117066
10770000	-3023790.4383836132	-3000027.7601309707	-23762.67825264252	49.80914878078661	1974.4066982137488	884.8418409501589	8.53860311623956	8.53860311623956	6.462012621078304	8.53860311623956	2.6577764687762144	2.0968917580121533	2.1218429177082947	5.137441540437931	2.634270311288163	3.6677728688514053	5.49483433050032	2015.677243878296	2015.677243878296	2017.7538343734573	2015.677243878296	2021.5580705257591	2022.1189552365233	2022.094004076827	2019.0784054540975	2021.5815766832472	2020.548074125684	2018.7210126640352	61.14413046312221	7.729607869916496	15.458870498672315	0.34012486073949105	0.19601962767325237	0.21667770041099732	0.24717781117626034	0.14776901476850024	1.5265415220716694	0.2423353099078985	0.7576646900921002	0.36350296486184774	2.272994070276301	0.004673728396800961	0.05581681086321134	0.003006761803264444	2.1788189512215753E-14	0.9992025518341309	-23762.67825264252	0.0	-3171.9410022251864
10780000	-3023769.912050334	-3000028.766544246	-23741.1455060878	49.96806213312553	1974.2477848614099	884.9693118316312	8.922519533944707	8.922519533944707	6.8657576452643045	8.922519533944707	2.6907306029091567	2.129613749347552	2.235438963018525	5.108181936810867	2.6238910390551538	3.548503357200095	5.50105178966426	2015.2933274605907	2015.2933274605907	2017.3500893492712	2015.2933274605907	2021.5251163916264	2022.086233245188	2021.9804080315168	2019.1076650577245	2021.5919559554802	2020.6673436373353	2018.7147952048713	55.52440709073962	7.729607869916496	14.851858440833517	0.35491400866414996	0.1922935091960816	0.21667770041099732	0.23611478172877218	0.17189698571459036	1.3019616070625124	0.21503912651735016	0.7849608734826484	0.32255868977602525	2.3548826204479454	0.0047606835816645186	0.05485764060405279	0.003086051506122074	2.5586532798026037E-14	0.999202551834131	-23741.1455060878	0.0	-3173.448626040015
10790000	-3023806.5537479375	-3000041.4880420454	-23765.06570589207	48.39451617189802	1975.8213308226375	882.7193764780839	8.881633303994306	8.881633303994306	6.1020939941615335	8.881633303994306	2.536390645632337	2.2426197038374913	2.1310033776244244	4.959395639495437	2.7781980042822663	3.6495254589588737	5.502585896531176	2015.3342136905412	2015.3342136905412	2018.113753000374	2015.3342136905412	2021.6794563489032	2021.9732272906979	2022.084843616911	2019.25645135504	2021.4376489902531	2020.5663215355767	2018.7132610980043	60.18825430816275	8.449994799675792	15.265157759767527	0.35701697801301946	0.18639874980639645	0.22046949045181297	0.23611478172877218	0.1346160200580856	1.1963978963372994	0.2051994627674927	0.7948005372325058	0.3077991941512391	2.384401611697517	0.004327185985995611	0.042778210313198846	0.0030864809994021647	1.6165064948738847E-14	0.999202551834131	-23765.06570589207	0.0	-3186.6137203858125
10800000	-3023766.198904106	-3000036.9959395095	-23729.202964596654	46.77252091877403	1977.4433260757614	876.8839730237503	8.57481292374703	8.57481292374703	6.850679999259349	8.57481292374703	2.5256527868964436	2.426932048173607	2.0824973778350606	5.449492377445431	2.7830384257392216	4.005653620087925	5.636303544899609	2015.6410340707885	2015.6410340707885	2017.365166995276	2015.6410340707885	2021.690194207639	2021.788914946362	2022.1333496167003	2018.76635461709	2021.4328085687962	2020.2101933744475	2018.5795434496358	57.6870408255576	8.567947320395849	13.222845295544754	0.352891907512655	0.19216468044725657	0.20670285804286637	0.24824055399722314	0.15186323698707252	1.1897795302822165	0.21842969823722064	0.7815703017627776	0.32764454735583093	2.344710905288333	0.0035856947337238637	0.029853496595259887	0.0028328699444148922	1.531498530906447E-16	0.999202551834131	-23729.202964596654	0.0	-3183.1959637042914
10810000	-3023732.137726416	-2999991.6939388923	-23740.443787523545	45.667881810205934	1978.5479651843295	844.2398434817926	7.607018732096834	7.607018732096834	6.825186558163011	7.607018732096834	2.4939678788009876	2.0874188846806416	2.048655046926557	5.175855770066888	2.5073536020733598	3.61270995304272	5.765558850135594	2016.6088282624387	2016.6088282624387	2017.3906604363724	2016.6088282624387	2021.7218791157345	2022.128428109855	2022.167191947609	2019.0399912244686	2021.708493392462	2020.6031370414928	2018.4502881443998	54.85310635768239	7.17111677017091	14.667193057266324	0.34084016457475536	0.20571071145760172	0.21873415675757824	0.23471496721006574	0.18085035128185328	1.5724584677122568	0.24314200500373684	0.7568579949962613	0.36471300750560526	2.2705739849887836	0.0035072539595236915	0.01574315251843641	0.0030976656242329387	9.523960767238787E-15	0.9992025518341308	-23740.443787523545	0.0	-3137.399790808752
10820000	-3023758.9034851748	-2999988.953665636	-23769.949819538942	41.54427213291345	1982.671574861622	834.3788879717289	8.177915942979377	8.177915942979377	6.816207698375004	8.177915942979377	2.497011338616093	2.2713176353335816	2.375251842320967	5.222366067726885	2.3739877529690223	3.765695741154248	5.415832778571132	2016.0379310515561	2016.0379310515561	2017.3996392961606	2016.0379310515561	2021.7188356559193	2021.9445293592019	2021.8405951522145	2018.9934809268086	2021.8418592415665	2020.4501512533811	2018.8000142159644	54.23232100884595	8.200696837637336	15.08481317630361	0.33449423873989576	0.20304868890872027	0.2269996401338201	0.23545743221756493	0.17527890608447388	1.3992041474886419	0.21973908058641195	0.7802609194135862	0.32960862087961795	2.3407827582407585	0.003393424648697033	0.004013794580825258	0.003287738238958316	2.1113778982575658E-14	0.999202551834131	-23769.949819538942	0.0	-3134.8992511807373
10830000	-3023775.8494353555	-2999994.745766265	-23781.103669090753	39.47085696122421	1984.7449900333113	830.8017213351355	8.369287307777519	8.369287307777519	7.100431090001393	8.369287307777519	2.4956970320085694	2.1203979326385483	2.2391276187467413	4.919863416479227	2.604764277335385	3.662304165755868	5.718652410800884	2015.846559686758	2015.846559686758	2017.115415904534	2015.846559686758	2021.7201499625269	2022.095449061897	2021.9767193757887	2019.2959835780562	2021.6110827172001	2020.5535428287797	2018.4971945837347	51.34095495180866	7.806570380860975	14.13782484117212	0.35951943165666084	0.19313261805561577	0.2039205200076925	0.24342743028003197	0.16368099055665444	1.366433589971287	0.22779258855742968	0.7722074114425685	0.3416888828361445	2.3166222343277054	0.003332113794277784	0.0044600558816234315	0.0032169971901455196	1.9824848377155168E-14	0.9992025518341308	-23781.103669090753	0.0	-3141.1251936693907
10840000	-3023813.853493591	-3000007.4548275494	-23806.398666041605	41.90617209354603	1982.3096749009894	843.6255655053842	8.51719919799139	8.51719919799139	6.879788695600558	8.51719919799139	2.468676719865024	2.358665817427022	2.274073112195663	5.134598993878853	2.383041395227718	3.6569058561054235	5.638295996818098	2015.698647796544	2015.698647796544	2017.3360582989349	2015.698647796544	2021.7471702746705	2021.8571811771085	2021.9417738823397	2019.0812480006566	2021.8328055993077	2020.55894113843	2018.5775509977175	53.86256324996194	9.64433231626602	13.297697102331176	0.35737252466403885	0.19313261805561577	0.22653605959041676	0.22295879768992974	0.16929381629904322	1.399187823522752	0.20887401244806614	0.7911259875519322	0.3133110186720992	2.3733779626557965	0.00357316668785538	0.020896855046361296	0.003030017351553587	2.7062001260961552E-14	0.9992025518341305	-23806.398666041605	0.0	-3153.1735794644756
10850000	-3023786.951247559	-2999966.5774892196	-23820.373758339243	41.415225932268086	1982.8006210622673	814.3458457510583	7.943304418225666	7.943304418225666	6.485923733543314	7.943304418225666	2.5018960281586557	2.353118032517468	2.2772297996351782	5.001063735462062	2.5612223251914497	3.698065353217496	5.524640154823748	2016.27254257631	2016.27254257631	2017.729923260992	2016.27254257631	2021.7139509663768	2021.862728962018	2021.9386171949002	2019.2147832590733	2021.654624669344	2020.517781641318	2018.6912068397116	50.716547282913076	8.417008976688763	13.817871858569887	0.3522708010036451	0.20019554495929034	0.19954703496579265	0.24798661907127298	0.1258998570159935	1.2789102192559558	0.2244141613420695	0.7755858386579288	0.3366212420131043	2.3267575159737865	0.0032199097749527577	0.0028358054019530263	0.0031487356705624777	1.6396606664798152E-14	0.999202551834131	-23820.373758339243	0.0	-3113.2942714749306
10860000	-3023788.3091415847	-2999970.216119128	-23818.093022456924	41.20375112796732	1983.0120958665682	814.2896536260497	8.008013352795105	8.008013352795105	6.974591032865181	8.008013352795105	2.510569867352681	2.3075580686293486	1.9650740561410047	4.943395539701646	2.5496781430385504	3.6201234625237833	5.443912831470712	2016.2078336417403	2016.2078336417403	2017.2412559616703	2016.2078336417403	2021.7052771271829	2021.9082889259062	2022.2507729383944	2019.2724514548338	2021.6661688514969	2020.5957235320118	2018.7719341630648	55.35871813688689	7.596069093374014	13.125355782679854	0.3520750796351766	0.20538473905365673	0.20094841044945724	0.24159177086171052	0.17249278706224527	1.279227749176103	0.20407328157431717	0.7959267184256812	0.3061099223614758	2.3877801552770435	0.0033046270855101503	0.005970475651851109	0.0031526841801535936	1.4036632369143038E-14	0.9992025518341305	-23818.093022456924	0.0	-3116.9395499856832
10870000	-3023749.9990220494	-2999961.931577925	-23788.06744412449	41.66005199422815	1982.5557950003074	811.8858081330206	8.208139305427979	8.208139305427979	6.0241543629238	8.208139305427979	2.4344056268002605	2.270134049774232	2.248001802924355	5.193387161302246	2.55995235299085	3.6182920110153467	5.71170495040806	2016.0077076891075	2016.0077076891075	2018.1916926316117	2016.0077076891075	2021.7814413677352	2021.9457129447612	2021.967845191611	2019.0224598332331	2021.6558946415446	2020.59755498352	2018.5041420441273	46.35649034027575	7.690303792416037	16.04966601710457	0.3520750796351766	0.20538473905365673	0.22615613032553386	0.2163840509856339	0.17320934847452332	1.2476481996864572	0.24585698947703638	0.754143010522962	0.36878548421555457	2.2624290315688858	0.0032573363257651384	2.574512524899279E-4	0.0032507340520466386	5.3385310377991674E-15	0.9992025518341306	-23788.06744412449	0.0	-3108.5235441664777
10880000	-3023728.657941923	-2999954.4886354352	-23774.169306487933	43.66146625544263	1980.5543807390927	815.9025890054697	8.309418182842363	8.309418182842363	6.731821703684225	8.309418182842363	2.420092098828081	2.2140506895551835	2.2676651585417362	5.087602366281098	2.833325014914744	3.468187274900401	5.632758129642187	2015.906428811693	2015.906428811693	2017.4840252908512	2015.906428811693	2021.7957548957074	2022.0017963049802	2021.9481818359936	2019.1282446282544	2021.3825219796208	2020.747659719635	2018.5830888648932	50.24690868255321	6.242490936547621	14.710418096030272	0.3520750796351766	0.2008783516666257	0.21718637062233823	0.22986019807586056	0.1321495886102276	1.330200016499242	0.2050537841273617	0.7949462158726367	0.30758067619104257	2.38483864761791	0.0032235896957804105	0.005400473554650371	0.003089228311188405	2.5279339362304322E-14	0.9992025518341306	-23774.169306487933	0.0	-3101.447410038212
10890000	-3023726.666518282	-2999957.1523970617	-23769.514121220618	45.20465007290564	1979.0111969216298	818.4435024480438	8.234081695136116	8.234081695136116	6.359283834637454	8.234081695136116	2.4220910959934123	2.1996824848525454	1.9180056529961573	5.049372942230544	2.5482528235042445	3.602335556309624	5.697767951727891	2015.9817652993993	2015.9817652993993	2017.856563159898	2015.9817652993993	2021.793755898542	2022.016164509683	2022.2978413415394	2019.166474052305	2021.6675941710312	2020.613511438226	2018.5180790428076	48.58601300497058	8.095603206423466	15.459886282537097	0.3462385089155574	0.2008783516666257	0.22000968948614766	0.2328734499316703	0.14669457015023554	1.343210148435398	0.20203804361527342	0.797961956384725	0.3030570654229101	2.393885869154175	0.0031374218381039196	0.0024802047729849167	0.0030766839960186163	1.2268164239321488E-14	0.9992025518341308	-23769.514121220618	0.0	-3103.6475974231153
10900000	-3023728.1070732176	-2999939.938013064	-23788.169060153494	49.8308271886596	1974.3850198058758	814.5529603153825	8.186517303934584	8.186517303934584	6.922307778277961	8.186517303934584	2.486957838787345	2.1988588856476396	1.9172875184737024	5.282920126340807	2.5017113713655394	3.420623211750336	5.536847663545902	2016.029329690601	2016.029329690601	2017.2935392162576	2016.029329690601	2021.7288891557482	2022.0169881088877	2022.2985594760617	2018.9329268681947	2021.71413562317	2020.7952237827851	2018.6789993309897	51.635089022873366	8.095603206423466	15.260817436726324	0.3462385089155574	0.1997352978338652	0.22115274331890816	0.2328734499316703	0.14955266187983546	1.3329166113591797	0.21978517545927134	0.7802148245407271	0.329677763188907	2.340644473622181	0.003557128563639636	0.011685963516348567	0.003243957285013089	1.8991376282891707E-14	0.9992025518341308	-23788.169060153494	0.0	-3086.0075230946563
10910000	-3023741.4051503157	-2999962.3118467284	-23779.093303587142	50.967398771779436	1973.248448222756	815.0535586247703	8.29349544243969	8.29349544243969	6.5463323401743825	8.29349544243969	2.5840175646962207	2.189830512584034	2.0282042383278744	4.905251109944734	2.407546450595252	3.451382549314269	5.539535429571203	2015.9223515520957	2015.9223515520957	2017.6695146543611	2015.9223515520957	2021.6318294298392	2022.0260164819515	2022.1876427562077	2019.3105958845908	2021.8083005439403	2020.7644644452212	2018.6763115649642	52.435249910256346	8.035090069960376	15.461161667480281	0.34643381921794364	0.198849159097702	0.22203888205507136	0.23267813962928405	0.14955266187983546	1.3579449421452625	0.22808886412627244	0.7719111358737261	0.3421332961894087	2.3157334076211784	0.0035459344186154935	0.0042685936616625305	0.0034286030298106463	1.455203923714122E-14	0.999202551834131	-23779.093303587142	0.0	-3108.317008146142
10920000	-3023733.4467741046	-2999962.3893785123	-23771.057395592445	50.48848799634261	1973.7273589981928	836.8201817872803	8.821306361619014	8.821306361619014	6.07149313326173	8.821306361619014	2.5791829761136897	2.2193128841904417	2.0246112719804032	5.003900112602435	2.3851631616849116	3.5746530520801625	5.600149174185779	2015.3945406329165	2015.3945406329165	2018.1443538612737	2015.3945406329165	2021.6366640184217	2021.996534110345	2022.1912357225551	2019.211946881933	2021.8306838328506	2020.6411939424554	2018.6156978203496	53.31969024500883	7.039930659641106	14.523791393274433	0.34249366485402216	0.198849159097702	0.22203888205507136	0.23661829399320555	0.14404415765444625	1.1911669834529683	0.22051534491600983	0.7794846550839887	0.33077301737401477	2.338453965251966	0.0037531626811731036	0.02838461499716366	0.0029998078875333642	1.5908984684538356E-14	0.9992025518341306	-23771.057395592445	0.0	-3108.780797467518
10930000	-3023731.5002609156	-2999958.7034725132	-23772.796788402527	51.52834224055873	1972.6875047539768	835.5288091889071	8.758475354757808	8.758475354757808	6.654034303842007	8.758475354757808	2.601801007233348	2.2318399646494456	2.0312342950297935	4.841286604488338	2.7017683271516653	3.4866681098915238	5.49663655909881	2015.4573716397776	2015.4573716397776	2017.5618126906934	2015.4573716397776	2021.6140459873022	2021.984007029886	2022.1846126995056	2019.3745603900472	2021.5140786673837	2020.729178884644	2018.7192104354367	50.00847087515913	7.70569620801943	14.88046561588886	0.34610478597059835	0.19627335756674716	0.22376726051166496	0.23385459595099062	0.141037762732822	1.180566910052238	0.21030051348724818	0.7896994865127505	0.31545077023087226	2.369098459538251	0.003571195374231113	0.012974161850249267	0.003223842521320794	2.274343755544059E-14	0.9992025518341308	-23772.796788402527	0.0	-3105.187361502241
10940000	-3023754.2589452416	-2999975.1408963	-23779.118048941524	53.537371079674095	1970.6784759148613	861.288973818202	8.077138302058577	8.077138302058577	6.621181818993853	8.077138302058577	2.742482874401372	2.246474827348685	1.9896536597148797	4.497932073412359	2.6020493334459074	3.7293790165466505	5.296933941533526	2016.138708692477	2016.138708692477	2017.5946651755416	2016.138708692477	2021.4733641201342	2021.9693721671867	2022.2261933348207	2019.717914921123	2021.6137976610896	2020.486467977989	2018.918913053002	58.2945474839257	7.35631202491745	14.691428126615941	0.3373657927641837	0.20095077839258665	0.22186804107728156	0.23981538776594916	0.152603920229369	1.381223928003181	0.21352177641079118	0.7864782235892073	0.32028266461618676	2.3594346707676217	0.0032921241938910417	0.014875849126353678	0.002927636758333747	3.2602335384316474E-15	0.9992025518341309	-23779.118048941524	0.0	-3121.3445193038856
10950000	-3023757.714706858	-2999985.072553399	-23772.642153459314	53.20451859535671	1971.0113283991789	869.4309691736374	8.470231555182332	8.470231555182332	6.458329548247521	8.470231555182332	2.7978819896496874	2.0928704305091026	2.00998566265053	5.051755354314009	2.6057632436393	3.725278778390691	5.209250906923982	2015.745615439353	2015.745615439353	2017.757517446288	2015.745615439353	2021.4179650048857	2022.1229765640264	2022.205861331885	2019.1640916402214	2021.6100837508961	2020.4905682161448	2019.0065960876116	49.39598272204504	7.554666490281561	15.09813758426728	0.34122724475459365	0.20015127890485426	0.22266754056501395	0.23595393577553928	0.1609559662462981	1.2094669508735671	0.2332859049281714	0.7667140950718271	0.3499288573922571	2.300142285215481	0.0035025167503215013	0.01314463677977265	0.0031575924393471063	8.931008535608755E-15	0.9992025518341309	-23772.642153459314	0.0	-3131.4422742493916
10960000	-3023775.3059429126	-2999993.1915263655	-23782.11441654702	50.93892702129567	1973.2769199732397	868.4810285205215	8.513162148261758	8.513162148261758	6.484257736955934	8.513162148261758	2.583330874620856	2.0829224360457936	2.041184304701117	5.182172158470061	2.7262092058691754	3.9036698044794496	5.552254589639542	2015.7026848462738	2015.7026848462738	2017.7315892575796	2015.7026848462738	2021.6325161199147	2022.1329245584898	2022.1746626898343	2019.0336748360653	2021.4896377886662	2020.312177190056	2018.663592404896	58.57634972330212	8.669904709523339	14.623727914407663	0.3569742965093178	0.1926090733409016	0.21863005490112883	0.23178657524865293	0.15522401559039714	1.329588673132883	0.206049876665993	0.7939501233340056	0.3090748149989895	2.3818503700020166	0.003484198887601092	0.012385799495914276	0.003159947451948177	9.198947989304712E-15	0.9992025518341305	-23782.11441654702	0.0	-3139.007863146847
10970000	-3023751.8956190706	-3000006.865739606	-23745.029879464833	49.542925944224585	1974.6729210503108	882.4959957539762	8.415510222493767	8.415510222493767	6.863680401553682	8.415510222493767	2.5399437395694404	2.0960791299014674	2.1918184562721312	4.948892524954458	2.3667488568752497	3.5964541972763406	5.637070096334478	2015.8003367720416	2015.8003367720416	2017.3521665929818	2015.8003367720416	2021.675903254966	2022.119767864634	2022.0240285382633	2019.266954469581	2021.8490981376601	2020.619392797259	2018.5787768982009	53.413359395576805	8.35083806627517	17.058170926470396	0.3569742965093178	0.18974385794183482	0.21863005490112883	0.2346517906477197	0.14940886421719	1.3193101266892302	0.22405335924457942	0.7759466407554194	0.3360800388668691	2.327839922266258	0.003403722273049204	0.01704307427679798	0.002975527694721419	3.0619529934860555E-15	0.9992025518341306	-23745.029879464833	0.0	-3152.58630912309
10980000	-3023753.592602574	-3000016.6156973136	-23736.97690526009	49.413400077127136	1974.8024469174084	886.5171774806829	8.575156378598876	8.575156378598876	7.307158026171813	8.575156378598876	2.5013468261996996	2.143347647216987	2.5321420447852105	4.998353502408431	2.6404509965986014	3.925726761793755	6.207022023754416	2015.6406906159366	2015.6406906159366	2016.9086889683635	2015.6406906159366	2021.7145001683357	2022.0724993473184	2021.6837049497503	2019.217493492127	2021.5753959979368	2020.2901202327416	2018.008824970781	56.89659060209825	8.832780441061717	15.092092409527595	0.34218623763700906	0.21413796567961807	0.21780657786187174	0.22586921882150227	0.15958059803587119	1.4701674767217656	0.22135414235539203	0.7786458576446068	0.33203121353308807	2.3359375729338203	0.003895419128936092	0.03467987070912897	0.002962335281749262	2.4165342474913058E-14	0.9992025518341308	-23736.97690526009	0.0	-3161.5793840415686
10990000	-3023780.68715549	-3000019.9515244807	-23760.735631009302	49.58761869051047	1974.628228304025	879.3524745885921	8.127863496182464	8.127863496182464	6.766963048240294	8.127863496182464	2.4052903816992117	2.1192159804675557	2.088445922503292	5.362908764833571	2.6394146249398514	3.7353940302152484	6.195318791259439	2016.087983498353	2016.087983498353	2017.4488839462952	2016.087983498353	2021.8105566128363	2022.096631014068	2022.1274010720322	2018.852938229702	2021.5764323695955	2020.4804529643202	2018.020528203276	57.50689917003201	9.097256290715091	12.402673579368539	0.34218623763700906	0.20802486449648142	0.21535565400577872	0.23443324386073194	0.13311591186441366	1.2590142687506012	0.20603892537334814	0.7939610746266506	0.3090583880600222	2.3818832238799517	0.003484066883960532	0.02188143969910893	0.0029315716746316006	1.8499190194052378E-14	0.9992025518341306	-23760.735631009302	0.0	-3166.18056209976
11000000	-3023786.1995060323	-3000006.781758841	-23779.41774719135	48.80800707132866	1975.407839923207	870.5336058227958	7.999681746707089	7.999681746707089	7.178853609852233	7.999681746707089	2.5314335031509794	2.1565440274812135	2.1197327832339194	5.790199084831004	2.6962132250067627	3.749378100074331	5.3332901939745705	2016.2161652478285	2016.2161652478285	2017.0369933846832	2016.2161652478285	2021.6844134913845	2022.0593029670542	2022.0961142113015	2018.4256479097044	2021.5196337695288	2020.466468894461	2018.882556800561	54.878520719991	7.2463959455487705	14.36927137916674	0.34218623763700906	0.20802486449648142	0.21535565400577872	0.23443324386073194	0.16361758474536056	1.3796000482791928	0.20682391934175842	0.7931760806582402	0.3102358790126376	2.379528241974721	0.003303940442443508	0.015305091499470949	0.002928205236104289	2.015025826158839E-14	0.9992025518341308	-23779.41774719135	0.0	-3153.0632726065255
11010000	-3023789.1174314944	-2999986.4702398074	-23802.647191687167	49.88027190103149	1974.335575093504	847.656587558585	8.206106593869055	8.206106593869055	6.6535436827755525	8.206106593869055	2.616155313822031	2.1248564785935513	2.2724341278344378	5.819283359421304	2.575892960933539	3.755953573505783	5.85694696087409	2016.0097404006665	2016.0097404006665	2017.56230331176	2016.0097404006665	2021.5996916807135	2022.090990515942	2021.943412866701	2018.3965636351143	2021.639954033602	2020.4598934210296	2018.3589000336615	49.99071240016912	6.826029971461574	13.176034360020088	0.35225743387321573	0.19905437017204378	0.2197029524175806	0.22898524353716107	0.16614533516155458	1.2692692156449406	0.22994417211907464	0.7700558278809241	0.34491625817861193	2.3101674836427724	0.0029954963674013123	7.492474798314125E-4	0.0029778602737884495	2.899292163119391E-14	0.9992025518341309	-23802.647191687167	0.0	-3133.7255128688007
11020000	-3023742.9414637634	-2999994.296909854	-23748.64455390955	48.6160190673301	1975.5998279272053	851.0919678476832	8.551790141692225	8.551790141692225	6.626819769522352	8.551790141692225	2.4226644479129407	2.0885669339583885	2.239574422105159	5.2889301761510055	2.5703614107244492	3.91016139222901	5.93866982031092	2015.6640568528433	2015.6640568528433	2017.589027225013	2015.6640568528433	2021.7931825466226	2022.127280060577	2021.9762725724304	2018.9269168183844	2021.645485583811	2020.3056856023065	2018.2771771742246	57.169968331385284	7.965607743564023	14.663843790712836	0.3282949280221853	0.2045437524724012	0.21849426445579453	0.24866705504962017	0.14472008386255777	1.3659076714544933	0.2215933956270717	0.7784066043729271	0.33239009344060755	2.335219813118781	0.0034106989208240344	0.01528520596042615	0.0030232973724723814	2.4969601018626577E-14	0.9992025518341306	-23748.64455390955	0.0	-3140.347718703233
11030000	-3023768.7349061407	-3000003.1918650353	-23765.543041105604	44.497425948034255	1979.7184210465011	858.6410874270492	8.04374877597154	8.04374877597154	6.348310700735137	8.04374877597154	2.4281148962137435	2.4059147799128273	2.1843701026743445	4.789412607116311	2.4939167422722712	4.124517118093565	5.86500097676753	2016.1720982185639	2016.1720982185639	2017.8675362938004	2016.1720982185639	2021.7877320983216	2021.8099322146227	2022.031476891861	2019.4264343874192	2021.7219302522633	2020.091329876442	2018.350846017768	57.575141103573685	7.921300045555688	13.043892056009362	0.3372476678437891	0.2040390509918337	0.21004622611475818	0.24866705504962017	0.15422584479785878	1.3512229722049751	0.22426447812308614	0.7757355218769127	0.3363967171846292	2.327206565630738	0.0030986015994876777	0.008241724622711272	0.0029036449174189116	4.034256240028826E-15	0.9992025518341306	-23765.543041105604	0.0	-3149.795602495096
