# BEAST v10.5.0
# Generated Thu Jan 29 15:27:22 GMT 2026 [seed=1769700441805]
# 2344b_global_n5_SRD06_HMC.xml
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(H5N5_2021_R5_Europe)	age(H5N5_2021_R5_Europe)	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
2260000	-3959.7729026148077	-84.35702633605888	-3875.415876278749	34.98202739360673	1989.083546376885	117.31818381899535	5.264958485850232	2018.8006152846415	8.001422633586161	9.66197398456797	7.618681991791054	0.2929693050329401	0.1947041153540061	0.2518955560609229	0.26043102355213193	0.13971925146595648	2.049388448630254	0.27060181112302567	0.7293981888769748	0.4059027166845385	2.1881945666309246	0.0070888033555007906	7.276054899477311	0.002844883164631357	0.3540766424107737	0.031867937702721026	-3875.415876278749	0.0	-96.92280285031669
2270000	-3955.7653116426413	-72.66812336973108	-3883.0971882729104	29.991649928938255	1994.0739238415536	110.64807196844689	4.935301751257446	2019.1302720192343	6.325757568166622	8.3141115570217	5.862730508164152	0.285139465970349	0.18902901754438453	0.24439441362762204	0.28143710285764556	0.29587975394743793	2.4210484646848647	0.24841303806448872	0.7515869619355119	0.3726195570967331	2.2547608858065358	0.006110476872091954	4.643974460524532	0.003051603947873627	0.24700314316003466	0.21822278552651309	-3883.0971882729104	0.0	-99.28220115234696
2280000	-3966.9894622913525	-78.50539875980938	-3888.484063531543	27.37172217889359	1996.693851591598	95.16825551159101	4.467913223403624	2019.597660547088	6.194097233971691	6.281613428610213	8.0673097525171	0.29998170580509026	0.1850762530920583	0.25454449436037874	0.2603975467424738	0.13950438620185682	2.267919717775666	0.22777494578701993	0.7722250542129812	0.3416624186805299	2.3166751626389432	0.012165319750931452	13.061675775453507	0.003124790806181666	0.34422939023961796	-0.08101301718036019	-3888.484063531543	0.0	-93.1361505976252
2290000	-3940.5309243954102	-53.46794994092059	-3887.0629744544894	26.290321329153826	1997.775252441338	86.60878609147636	4.402803963992169	2019.6627698064995	6.103477182183395	12.961953772171517	6.291360123160681	0.3038575254294003	0.20478690017248333	0.2397943605364209	0.2515612138616966	0.5582379997445962	2.8500157077065778	0.28373205466119944	0.7162679453388016	0.42559808199179916	2.1488038360164046	0.009376905712048364	5.736850003865425	0.003692680741995391	0.24982324648358847	-0.010238129338391225	-3887.0629744544894	0.0	-87.72945269032967
2300000	-3937.0495560086797	-59.525381204675185	-3877.5241748040044	32.814757275436456	1991.2508164950552	97.57812698025171	4.094567601237228	2019.9710061692545	5.203977603581058	8.10280534718779	8.220862930129375	0.2991197899027385	0.20632504965498327	0.23330827188867845	0.26124688855360095	0.3329466694168838	1.9859652522063582	0.27617257997177697	0.7238274200282236	0.4142588699576655	2.171482260084671	0.006125961928365973	3.9403093421978355	0.0032134609554665583	0.27711257814384754	-0.11418180786926196	-3877.5241748040044	0.0	-85.25351306331399
2310000	-3940.7377585820914	-47.73737174699457	-3893.000386835097	25.37312957657644	1998.6924441939152	76.75433656572952	4.1849283904662675	2019.8806453800255	3.519527265301824	8.034464187932278	7.013241733395627	0.3108971271267515	0.19500588846174713	0.24065812754693744	0.2534388568645653	0.11513866750693881	1.8066740261780476	0.30010957238516683	0.6998904276148337	0.4501643585777503	2.099671282844501	0.005278957645844782	2.505526229491317	0.0035978186458870912	0.20907776251854485	-0.06211128606011746	-3893.000386835097	0.0	-75.57352353131962
2320000	-3944.4689025341268	-58.31117011790484	-3886.1577324162217	18.201154482936676	2005.864419287555	61.14822552581405	3.811633422962815	2020.253940347529	2.921490345006448	7.88827856320341	8.157105095749673	0.30234187960096287	0.18086347554154747	0.21575759545062587	0.3010370494068652	0.21910453798280521	1.596173704975589	0.2930423341897115	0.7069576658102887	0.4395635012845672	2.120872997430866	0.015920675094547997	8.957002451282804	0.005381620792656076	0.3794396788318544	-0.08558546952662241	-3886.1577324162217	0.0	-74.79663360112711
2330000	-3928.9398860130163	-50.51863612939944	-3878.421249883617	16.92182830534687	2007.1437454651448	59.99785858340634	4.028061723916574	2020.037512046575	4.813260380200874	10.329909599018375	5.323389221468098	0.2996114093175365	0.18698365404639306	0.2441058864336905	0.2692990502023814	0.38447882794046734	1.7406825006171551	0.32275297435650513	0.677247025643495	0.48412946153475767	2.0317410769304853	0.009294362021436723	4.857090935389813	0.004977854316142203	0.2765740852729885	0.009926887206339443	-3878.421249883617	0.0	-74.96576647395747
2340000	-3918.0549734767046	-42.365157134956505	-3875.689816341748	21.461967603337982	2002.6036061671537	64.20928788825054	3.711912766141049	2020.3536610043507	3.075311589352214	8.068214783776034	6.5034744094425205	0.3117459435914554	0.1903559446657493	0.2293975678785571	0.2685005438642395	0.1085833111597132	1.6708078285210828	0.27140802631780847	0.7285919736821918	0.4071120394767127	2.1857759210465755	0.012410434158668382	5.801782133974422	0.004841025597409418	0.2868104185376137	0.039792670243398026	-3875.689816341748	0.0	-71.74041009593495
2350000	-3941.851513840409	-39.60396615489674	-3902.2475476855125	24.123806851352306	1999.9417669191394	77.860151515103	3.6394554729444417	2020.4261182975472	3.889084835877028	8.940970450848479	6.477883124835037	0.30151174518883117	0.1877333536272832	0.2556773769676217	0.25507752421626534	0.03746379290926508	1.024498937015916	0.2304823761600234	0.7695176238399768	0.3457235642400351	2.3085528715199306	0.0089961220456371	4.859680793188174	0.004157547359922072	0.21244569156499124	0.058666028891038384	-3902.2475476855125	0.0	-79.50617555898843
2360000	-3950.5729676891583	-65.27238907007148	-3885.300578619087	31.647046048680128	1992.4185277218116	114.64801360885836	4.816892721808587	2019.248681048683	7.252509596255242	11.18726589258074	6.745011714386132	0.28608914435488664	0.1950050741097428	0.24374520015149048	0.27516058138388144	0.10844364097774874	3.228099009496925	0.29330347414286856	0.706696525857132	0.4399552112143028	2.120089577571396	0.004640582160894549	4.129489074760634	0.002677075799340109	0.24025194090554713	0.12460126453608537	-3885.300578619087	0.0	-96.14646559102903
2370000	-3963.287922295979	-74.73966329379061	-3888.5482590021884	39.15399899425153	1984.9115747762403	143.05938588991341	5.639069027139463	2018.4265047433523	13.45767589777348	9.443107414655383	6.52021728004883	0.3000880470470133	0.1896005263537787	0.25887927303668	0.25143215356252924	0.11710469671273552	2.7872912318975116	0.2665116653404933	0.7334883346595072	0.39976749801073996	2.200465003978522	0.005280342964960614	5.871393809115491	0.0021536029358087926	0.24856144870259722	0.08099700929106207	-3888.5482590021884	0.0	-105.62742542389695
2380000	-3951.7561731774244	-69.71190899629923	-3882.044264181125	27.34186479948716	1996.7237089710045	110.00369422065135	4.5791113614726004	2019.4864624090192	8.274976876799624	5.850699575917242	6.535317900227604	0.2981251286150888	0.19231734340167161	0.2500443018531337	0.2595132261301072	0.6602395952807519	2.7960436643909055	0.22180383106248877	0.7781961689375112	0.33270574659373314	2.3345885068125334	0.005233572256113383	4.685506253902463	0.002893902082394737	0.24646274382318392	-0.08317754562498957	-3882.044264181125	0.0	-98.39150560274592
2390000	-3974.257658528745	-93.02745126128639	-3881.230207267459	55.49964786992494	1968.5659259005668	205.21691069796907	7.5078741415829455	2016.5576996289087	11.712871143997656	7.153431304007138	7.955383835247141	0.31739791808126566	0.17416456170010053	0.2534278937869331	0.25500962643170205	0.14607050160613802	1.1935419028517322	0.2527381965047339	0.7472618034952665	0.3791072947571008	2.2417854104857993	0.0033600605970006197	4.661552748143901	0.0015818733590547765	0.25453659866720035	-0.14577541860675372	-3881.230207267459	0.0	-121.29268587152718
2400000	-3953.3406932256785	-76.7482988614878	-3876.5923943641906	35.06577366739926	1988.9998001030924	116.97519593773968	4.440658186338798	2019.6249155841529	6.274100785796808	8.851846327127303	7.804746453430824	0.29117446095443844	0.18897591283992227	0.24743873248142123	0.2724108937242194	0.3072581491385631	1.7967498303254392	0.2411425016509308	0.7588574983490695	0.3617137524763962	2.2765724950472084	0.0045860043262584416	3.2623461489898666	0.0028499187260181817	0.25805636951306105	-0.0926222946623611	-3876.5923943641906	0.0	-95.05674508442567
2410000	-3954.2244942769676	-71.03086071251774	-3883.19363356445	34.94515263263583	1989.1204211378558	112.09216873776538	4.77701686893547	2019.2885569015561	8.337054943309385	8.010196694003522	8.514019646778236	0.2855646651386736	0.1968240920015868	0.23198016621629142	0.28563107664344944	0.6236007444420967	1.12932103280511	0.23287859630205487	0.767121403697946	0.3493178944530823	2.301364211093838	0.007333355087374725	6.23232373829925	0.0032074906852177405	0.3483909821229644	0.14074915232774066	-3883.19363356445	0.0	-93.80316502769365
2420000	-3945.779784506427	-61.30066741276219	-3884.4791170936646	26.858820504619146	1997.2067532658725	93.39866148128293	4.0545952909282645	2020.0109784795634	6.5246739599127155	9.064875907436427	6.691683503637584	0.30426811519822944	0.180340500777386	0.2571070065848699	0.25828437743951577	0.16311818918281112	2.1689237512218935	0.2572096364301949	0.742790363569805	0.38581445464529235	2.228371090709415	0.0052805495297670165	3.305919580021049	0.003405581213612071	0.23876373597098402	-0.07360117485944093	-3884.4791170936646	0.0	-88.05091015815736
2430000	-3946.820451449034	-59.883796144153585	-3886.9366553048803	46.32722797929851	1977.7383457911933	148.96037694108287	4.886499396314979	2019.1790743741767	8.840812572927383	8.79864145600154	6.088426468855282	0.29304741781545585	0.19257246791532834	0.26268605020848235	0.2516940640607346	0.13278500126600717	1.604169794236769	0.22859351495252292	0.7714064850474766	0.3428902724287844	2.3142194551424295	0.004142051796532965	4.102231955501539	0.0020929755463495675	0.19947081802864092	-0.08498130081863747	-3886.9366553048803	0.0	-98.46085971018313
2440000	-3961.6728751661026	-73.1295439992069	-3888.5433311668958	44.59459501692412	1979.4709787535676	153.62954863961212	5.573024731075259	2018.4925490394164	12.524824198311068	9.655247231289884	11.226252136064742	0.32413366946439137	0.18036483168268716	0.23680344387584673	0.25869805497707593	0.3117316860155825	2.0728339642004183	0.2261000997253367	0.7738999002746626	0.33915014958800505	2.321699700823988	0.004158575452401255	4.492678979683493	0.002020298040494712	0.21524940182774646	0.23900945171910495	-3888.5433311668958	0.0	-106.24580448334001
2450000	-3983.361570240013	-102.9047491533475	-3880.4568210866655	58.53433524591629	1965.5312385245754	234.26063087413328	8.741303102242423	2015.3242706682493	17.81427426567005	9.505994888711804	6.261050873478728	0.2985630585135174	0.18595233671162853	0.23854622416672366	0.2769383806081317	0.04517541674543264	1.9275070076179086	0.2742333450836188	0.7257666549163813	0.4113500176254282	2.177299964749144	0.0031135666191085287	5.507045322122329	0.001377128921756966	0.2763180405390224	-0.013407279252568174	-3880.4568210866655	0.0	-123.99733641528826
2460000	-3977.6446544411792	-102.6856205386552	-3874.959033902524	62.65607936605075	1961.409494404441	224.77110274556935	7.820447877257387	2016.2451258932342	18.378547360437093	9.690379489501614	7.624630497339182	0.3049713363010804	0.1905426374957162	0.24293420354833795	0.2615518226548665	0.24825220883412846	2.0777123750370166	0.29472102463985494	0.7052789753601453	0.4420815369597824	2.1158369260804357	0.004494838328216208	7.66304300360019	0.0016577748049730488	0.30884629768615846	0.12242254177206092	-3874.959033902524	0.0	-119.79111405524037
2470000	-3961.8266817334797	-79.73479441392162	-3882.0918873195583	37.5990113350495	1986.4665624354423	134.18528688840985	5.765604823479798	2018.2999689470118	9.71338548168973	10.631658117071575	8.553925308944851	0.31142321295137715	0.18405473127330427	0.25198501720949984	0.2525370385658198	0.2579597453992529	1.7679013154384218	0.24799557425794533	0.752004425742055	0.37199336138691796	2.256013277226165	0.005010834082607783	4.2694042298147306	0.0026327944538969725	0.2566596482085433	0.13700479716162228	-3882.0918873195583	0.0	-106.82083692923005
2480000	-3943.543509573612	-60.727023921623385	-3882.816485651989	30.841651480275598	1993.223922290216	105.417158319507	5.386727431456441	2018.6788463390353	8.384740329837708	9.029357058523756	9.624899196385279	0.2983691837734081	0.19398554618644728	0.24044527344623168	0.2671999965939142	0.17584929482387224	1.0509820407871844	0.22819867806973604	0.7718013219302644	0.34229801710460406	2.315403965790793	0.006826197209522164	4.653341008769047	0.0035346666682673803	0.24555965760081674	-0.12489913014762047	-3882.816485651989	0.0	-93.23884246843964
2490000	-3954.484078993779	-68.15651070643189	-3886.327568287347	23.983693951941138	2000.0818798185505	89.75945090133068	4.658022559539911	2019.4075512109519	6.254208458646933	6.47123245492127	7.980051197677357	0.3060722406175038	0.1937964446483003	0.23768246051077477	0.26244885422342246	0.22003273031003617	2.2991328026706475	0.2639833271324578	0.7360166728675429	0.3959749906986867	2.208050018602629	0.008705291282370221	7.325947277901216	0.0034039724207013196	0.2952911161068609	0.13903685022791218	-3886.327568287347	0.0	-89.80345824554914
2500000	-3943.9735064530523	-65.59954825877006	-3878.3739581942823	22.672961935997442	2001.3926118344943	80.72117979334278	4.2898692790124935	2019.7757044914792	5.447802604318953	7.866433958133755	6.638087276465316	0.30475807555657214	0.17920713090989338	0.24854981762662257	0.26748497590691334	0.29523331807216135	1.9870298440208962	0.2022882410732575	0.7977117589267424	0.30343236160988624	2.393135276780227	0.007673629569376024	5.203837478652869	0.004017345500830588	0.3073733742029318	-0.2230165960245816	-3878.3739581942823	0.0	-86.30094566873491
2510000	-3934.3813710356167	-56.966611896944926	-3877.414759138672	26.959062305178488	1997.1065114653131	81.83739609399368	4.214211729961468	2019.8513620405301	5.693889888415924	8.799515386813768	5.655284241372285	0.307407669724807	0.18232639596117162	0.2548818185572528	0.2553841157567697	0.03366575983264945	1.7800172094853597	0.2851092266066324	0.7148907733933687	0.4276638399099486	2.1446723201801063	0.014392273797519662	8.45632183406627	0.004187025673702578	0.331793240129389	-0.31122078619315974	-3877.414759138672	0.0	-80.44798032014259
2520000	-3937.313551977055	-49.24853429338668	-3888.065017683668	22.724522845533308	2001.3410509249584	78.5643497089773	4.226121707644993	2019.8394520628467	4.6221476205244185	8.691076566955752	6.094845146029178	0.29029079581759737	0.1761248854470293	0.2626237698754408	0.27096054885993365	0.12053154907259311	1.9141741406850494	0.23475754205695012	0.7652424579430505	0.3521363130854252	2.2957273738291515	0.007517076747618948	4.656776145272629	0.004047566163805327	0.24315829178968584	0.26796947525562526	-3888.065017683668	0.0	-83.57393299392557
2530000	-3944.1011978299407	-61.69773322777578	-3882.403464602165	34.52459436299705	1989.5409794074947	109.96332834903328	4.36353226861167	2019.70204150188	5.222469081025591	8.78156038837507	8.110635658563696	0.30186067588767085	0.19113055309598556	0.23079016436530161	0.2762186066510431	0.211781261552062	1.6990861536478221	0.2639380839594862	0.7360619160405136	0.3959071259392293	2.208185748121541	0.004781892791227885	3.3397760345170417	0.0029960161811110673	0.23864556018909167	0.17623775197719072	-3882.403464602165	0.0	-92.30689252050337
2540000	-3936.191116357207	-54.07302785358083	-3882.1180885036265	24.664836671823384	1999.4007370986683	85.68813179934574	4.013940204745157	2020.0516335657464	5.5214986461594355	7.962677900701628	7.459329919576137	0.31108827814986373	0.17571348887354676	0.25484287501634095	0.2583553579602496	0.19462329494320724	3.4476042928430957	0.2915980019653542	0.7084019980346447	0.4373970029480313	2.125205994103934	0.006943038205937246	4.638453165296512	0.0034780148311331694	0.2388988907305807	-0.14648215913006352	-3882.1180885036265	0.0	-86.02957819676199
2550000	-3921.2881074861525	-45.74985306877144	-3875.5382544173813	27.309166732472182	1996.7564070380195	87.61526602113908	3.743235439904922	2020.3223383305867	6.265986275242248	7.722629182140624	5.3381732843015	0.2967933186286838	0.2001513445339724	0.2562933807857716	0.24676195605157342	0.2299326209317913	3.1046523326168676	0.24374957259145408	0.7562504274085452	0.36562435888718114	2.2687512822256357	0.008182491788865346	5.114294409800764	0.0034012042461507392	0.22554423741215107	0.049895581025680966	-3875.5382544173813	0.0	-82.45046629872925
2560000	-3948.2831621313085	-58.912195064790176	-3889.3709670665185	23.106810457693513	2000.9587633127983	78.76012620910853	4.076138885557557	2019.989434884934	3.237062223626103	10.656793267755523	8.051383569813723	0.2877654495889491	0.19544670659085311	0.2739275895985182	0.24286025422168075	0.2012657807858968	1.7126425281793713	0.26048772377386176	0.7395122762261371	0.39073158566079264	2.2185368286784115	0.00879183612388919	4.5303119588930745	0.004233402553539365	0.25703407861633143	-0.07581381373239203	-3889.3709670665185	0.0	-84.86475943123567
2570000	-3943.1969227283766	-60.85816687935886	-3882.3387558490176	26.548450286321188	1997.5171234841705	95.87316912936697	4.391286275021447	2019.6742874954703	5.824375749942772	10.442918028502348	6.877342366106202	0.3263451197465039	0.17318486193764876	0.2360887330922417	0.26438128522360693	0.24191352082854575	2.3023408338143025	0.305755667780411	0.6942443322195888	0.45863350167061656	2.082732996658766	0.008260968974509541	7.232009360485979	0.002959664122277734	0.25362039919448337	0.11449665500483057	-3882.3387558490176	0.0	-91.25473734234518
2580000	-3951.1501191922935	-67.00928539755552	-3884.140833794738	28.911705381218148	1995.1538683892736	95.47961342015475	4.612797296254447	2019.4527764742372	5.172076384121305	7.714125824077413	5.311308483163037	0.27406248675117145	0.18988168301079192	0.2715733257580679	0.26448250447997	0.35524307583035214	2.4321315473107457	0.27031683088249225	0.7296831691175069	0.4054752463237384	2.1890495073525207	0.010237883886505747	8.826792641125284	0.003283704914643124	0.2878603754440879	0.02218311702992574	-3884.140833794738	0.0	-91.02478556830185
2590000	-3941.662535646007	-56.76529186877178	-3884.8972437772354	21.52524413834218	2002.5403296321495	76.58090485190071	4.6003757512674435	2019.4651980192243	7.067115595448793	8.127300497123914	7.576810812963722	0.3187518917553217	0.19404330038005696	0.23505414883357012	0.2521506590310526	0.15993671023375633	1.5354837230898941	0.30539238102564914	0.6946076189743505	0.4580885715384737	2.0838228569230517	0.010952497489627589	7.012263927809946	0.004138204440607369	0.2885253008023821	-0.2729176666283302	-3884.8972437772354	0.0	-84.92632478632338
2600000	-3928.278541011272	-51.25074561807832	-3877.0277953931936	20.14377374926596	2003.9218000212259	70.66731820164392	4.249637726871183	2019.8159360436205	6.465609009762046	8.516457457748668	8.80830634696092	0.3018072153508348	0.1865658859765122	0.23737193185545108	0.2742549668172032	0.027031416822133995	1.9112203021920198	0.2512197122487525	0.748780287751247	0.37682956837312875	2.2463408632537414	0.007013006146944203	3.408867581215508	0.004060304574014206	0.2095143559558636	0.18778683608784805	-3877.0277953931936	0.0	-80.1727478969107
2610000	-3945.7111445307337	-58.964127368338424	-3886.7470171623954	25.325714526562503	1998.7398592439292	90.30948790578168	4.249842992194338	2019.8157307782974	8.821743391196089	8.097681939466124	7.457416119021962	0.3079891152832595	0.18543788559424706	0.2574096858308798	0.24916331329161484	0.3041209606438613	2.2245692804322115	0.2665988926854633	0.7334011073145359	0.39989833902819494	2.200203321943608	0.007089141761065443	4.30221576810276	0.003450321850829113	0.23326678381281798	-0.16695505959443027	-3886.7470171623954	0.0	-89.3680019176041
2620000	-3945.46800892332	-71.02510247844995	-3874.4429064448705	36.78633382121826	1987.2792399492735	130.08291184638537	4.634039969812383	2019.4315338006793	10.881777707365929	7.994311281459855	7.009519174818015	0.2845575311735663	0.19793054969121898	0.2617269669798865	0.25578495215532937	0.3614210812787944	3.119102595166598	0.22490042883378195	0.7750995711662167	0.33735064325067293	2.3252987134986505	0.004632369835475256	4.20887349421963	0.0025522179814421123	0.24267241316946292	0.0036908568982665715	-3874.4429064448705	0.0	-99.92075539082964
2630000	-3943.4024737807667	-62.14045182522569	-3881.262021955541	36.52422682633876	1987.541346944153	120.6554666884622	4.746162466460149	2019.3194113040315	13.007326535493247	8.427324461797204	7.587507178988106	0.2973823803808517	0.19434880645250657	0.24913907668299157	0.2591297364836513	0.26282281067477836	1.282433638670977	0.25927895357802827	0.7407210464219702	0.38891843036704243	2.222163139265911	0.00572813813071513	4.55237869882655	0.0027032096911380706	0.22422640541528358	-7.105752609513403E-4	-3881.262021955541	0.0	-98.61112291959324
2640000	-3941.2431314980554	-60.22500724971828	-3881.0181242483372	21.417151323375542	2002.6484224471162	72.75115958840811	4.121476291468028	2019.9440974790236	5.48501555824956	9.745359482134768	5.835659966861797	0.32994451455860946	0.19578072861671542	0.24070073931857602	0.2335740175061002	0.2803547073520363	1.350102471688456	0.2404303033122931	0.7595696966877055	0.36064545496843964	2.278709090063116	0.011060409649870245	6.429367234890423	0.004370799563290478	0.3149597736861845	-0.05162525691704493	-3881.0181242483372	0.0	-81.12603362050767
2650000	-3939.6347596434375	-59.228237304318746	-3880.406522339119	29.86488780561066	1994.2006859648811	95.56541702193293	4.565021454437196	2019.5005523160546	6.898523737790885	11.935391626545277	7.8689481395097625	0.28446938563427077	0.21274848188966755	0.24381591130110497	0.2589662211749578	0.29758367443842343	2.938194392347757	0.30532480545129786	0.6946751945487012	0.4579872081769468	2.0840255836461035	0.007388414528497483	4.258512616786706	0.0036378760012245213	0.2562828044389285	-0.09423736632418453	-3880.406522339119	0.0	-85.84334347314632
2660000	-3963.1309395810154	-75.70961610893345	-3887.421323472082	29.51257489497517	1994.5529988755166	103.14246206374139	4.791362391496019	2019.2742113789957	7.880692678657118	9.469710105315942	9.2161216717859	0.28191481941466734	0.18500630434841137	0.24610453387090597	0.2869743423660164	0.4794654121933129	2.127123824613784	0.2189591843213002	0.7810408156786985	0.3284387764819503	2.3431224470360954	0.007180482575168587	5.125778468298282	0.0032072223105040145	0.29176172746231865	0.05249087039330516	-3887.421323472082	0.0	-93.81900974471922
2670000	-3957.1100938702734	-64.57366121961493	-3892.5364326506583	27.62221805129676	1996.4433557191949	87.64255730894307	4.080666104502909	2019.9849076659889	5.073813990317188	8.391550655107572	7.320363314380185	0.3007337763299032	0.18336914993466336	0.25178389963757475	0.2641131740978599	0.22746755638671884	1.67228064159548	0.23860281600567163	0.7613971839943274	0.3579042240085074	2.2841915519829823	0.009208770639935325	5.706602622868368	0.003997287516886814	0.3314184827412919	-0.021918014118055135	-3892.5364326506583	0.0	-87.0913476574862
2680000	-3941.9888996011605	-48.90987124003391	-3893.079028361127	27.648938168907822	1996.416635601584	93.19307906337463	5.1883922529351985	2018.8771815175564	6.942198964843875	12.948271303815318	6.766868934349488	0.30223734479098613	0.18674816646321996	0.23616265743518405	0.27485183131061114	0.29485900416572525	2.070295589829061	0.23733727376364036	0.7626627262363592	0.35600591064546055	2.2879881787090777	0.007744564455827272	4.363736728753605	0.0035949040757644385	0.20935663744909677	0.12642884791562994	-3893.079028361127	0.0	-86.8989907375591
2690000	-3944.522813493755	-60.264152114577755	-3884.2586613791773	32.651304522299945	1991.4142692481917	111.32398859296637	4.122820644969443	2019.9427531255224	6.266299649373922	7.197084716828622	5.87863230654119	0.31135155267375997	0.18747831866296752	0.24374715925589951	0.2574229694073742	0.2727138887872676	1.3848758168554802	0.26428352595243415	0.735716474047565	0.39642528892865125	2.2071494221426953	0.007030975007040291	4.943869845245422	0.0030227320081370503	0.24387506618531749	0.08409357040914192	-3884.2586613791773	0.0	-90.94227574504119
2700000	-3934.6597007549635	-47.00590637579437	-3887.653794379169	26.880011748724865	1997.1855620217668	83.77535553269449	4.208964448670348	2019.8566093218215	4.134188315021985	5.987281389570934	6.606052631346074	0.31603949456182145	0.17953987081415174	0.22879288156597427	0.27562775305805365	0.19248457143206574	2.466420407687488	0.2247538017764903	0.7752461982235087	0.33713070266473544	2.325738594670526	0.008731569497064355	5.303881817382119	0.003800981340078064	0.2513969511187257	-0.1548137826994415	-3887.653794379169	0.0	-81.64038767869307
2710000	-3933.891277906425	-50.23503382490112	-3883.6562440815237	23.72913469014079	2000.3364390803508	77.44088191217828	4.079562343956545	2019.9860114265352	4.155512172953367	11.495322257397909	7.8095107452366115	0.31104208911926995	0.19548817027081353	0.2355870832083418	0.25788265740157584	0.2827622710510541	2.272602171203954	0.24255196876106172	0.7574480312389364	0.36382795314159255	2.2723440937168093	0.011218024108921193	5.209331918341384	0.004592601448703018	0.24883866809731345	-0.040350159475836214	-3883.6562440815237	0.0	-80.67999126290289
2720000	-3935.840094816676	-43.55950259784846	-3892.280592218827	25.57352995925799	1998.4920438112338	82.41665903801126	4.071039993280573	2019.9945337772112	5.583148347195687	13.776362304141518	7.078961571327446	0.30422612725305614	0.19253793460195542	0.2343172107091777	0.2689187274358119	0.11526245593627296	1.370888489810144	0.2810514068300442	0.7189485931699539	0.4215771102450663	2.1568457795098617	0.007472666364635093	3.7097243828526842	0.004115464679416187	0.20650487202625206	0.08882754662109203	-3892.280592218827	0.0	-81.74222549419372
2730000	-3930.501545844029	-49.44969090942092	-3881.051854934608	18.994387046574246	2005.0711867239174	63.68250425716457	4.236343236783039	2019.8292305337086	3.7811115301026472	8.268284536760891	7.159086834436862	0.29802073893938574	0.18625871401749317	0.2600645001878598	0.25565604685526244	0.09313996264448365	1.1511825113967697	0.24567164758989596	0.7543283524101018	0.36850747138484397	2.2629850572303054	0.008857417888957152	3.9384901242305164	0.00531231150634756	0.2647739757865918	0.12253168748456209	-3881.051854934608	0.0	-73.37772448341006
2740000	-3923.6204009832295	-38.032353097462405	-3885.588047885767	20.161716641858007	2003.9038571286337	59.380989240179936	3.7342625220024845	2020.3313112484893	4.830135764457976	5.55350069760657	8.029130380915516	0.2842021583341104	0.1934316005946721	0.2464241679458026	0.27594207312541613	0.04251605609953776	2.4806208687917093	0.22796970790765742	0.7720302920923399	0.3419545618614861	2.31609087627702	0.015542770171233868	5.831379389059187	0.0058934363451587455	0.263259384709054	-0.05952853853437726	-3885.588047885767	0.0	-69.57731871446347
2750000	-3935.130750568742	-56.37685674044123	-3878.7538938283005	22.25746212031011	2001.8081116501817	81.14854411943904	4.389312267870959	2019.6762615026207	4.772715805717256	7.299051196150992	7.385510136374322	0.31321731407626285	0.1756378947678895	0.24209353631980954	0.26905125483603926	0.4597904659759664	2.401411971068597	0.22713928836263644	0.772860711637361	0.3407089325439547	2.318582134912083	0.012658005724122501	8.353794762410839	0.004225836580437078	0.27919989173307785	0.0034522440084807917	-3878.7538938283005	0.0	-84.36920536239478
2760000	-3959.301058973746	-67.08908474335948	-3892.2119742303867	25.385600805440976	1998.6799729650506	83.95230581666276	4.626062323015578	2019.4395114474762	6.728280445505958	14.766637785363699	5.682993295279628	0.3039110254321583	0.18224715088458332	0.24934122129796032	0.26450060238529916	0.07823568797592854	2.280929792605279	0.2717533328307404	0.7282466671692573	0.40762999924611054	2.1847400015077723	0.008022185046086427	4.795117130679327	0.0038893333092002613	0.2755619030800232	-0.11233720523351468	-3892.2119742303867	0.0	-85.712640907096
2770000	-3950.3891380726927	-60.96925741783893	-3889.419880654854	37.0081928492087	1987.057380921283	115.19362994274825	4.519684614840214	2019.5458891556516	5.528618159574748	9.095030163913677	6.1313884253714885	0.3161723787430599	0.18624154404203538	0.23427192316856352	0.2633141540463423	0.23517395667728774	1.4118572044377609	0.23755684511082686	0.7624431548891707	0.3563352676662403	2.287329464667512	0.004024722920257113	2.7569388330661972	0.002851877133894614	0.2198005916657226	-0.14582033458747323	-3889.419880654854	0.0	-92.22907725366704
2780000	-3954.3314973784413	-70.49992855235217	-3883.831568826089	33.252665690927785	1990.8129080795638	105.5460795252955	4.502896970547921	2019.5626767999438	6.099440582895027	8.472081583207661	8.1948536941196	0.31426239207897566	0.18949531377104628	0.2539457378174046	0.24229655633257463	0.11066430634978529	2.519861616867452	0.23375409862440338	0.7662459013755948	0.3506311479366051	2.2987377041267845	0.006117407930575495	4.643941285814893	0.0031349899879389424	0.302795854008274	0.11426439193459535	-3883.831568826089	0.0	-93.51853710524624
