key,cluster_profile,segment,Ntips_with_Rcode,AncNode,NCladetips,evoRate,evoRate_95lower,evoRate_95upper,TMRCA,relative.depth,youngestTip.time,persist.time,Lat_MRCA,Lon_MRCA,collection_regionname,host_simplifiedhost,virus_subtype,prob_collection_regionname,prob_host_simplifiedhost,prob_virus_subtype,mean_branch_velocity,weighted_branch_velocity,original_diff_coeff,weighted_diff_coeff,count_cross_species,count_to_mammal,col2,group2,Length_Between_First_Last_Sample,median_galliformes-domestic,median_other-bird,median_anseriformes-wild,median_galliformes-wild,median_environment,median_mammal,median_charadriiformes-wild,median_human,median_anseriformes-domestic,max_galliformes-domestic,max_other-bird,max_anseriformes-wild,max_galliformes-wild,max_environment,max_mammal,max_charadriiformes-wild,max_human,max_anseriformes-domestic,sum_galliformes-domestic,sum_other-bird,sum_anseriformes-wild,sum_galliformes-wild,sum_environment,sum_mammal,sum_charadriiformes-wild,sum_human,sum_anseriformes-domestic
mp_211111612,2_1_1_1_1_16_1_2,mp,3,729,619,0.00372173,0.001159287,0.013218069,2020.341763,0.312189456,2020.718579,0.376816041,55.02711203,52.01049057,central asia,anseriformes-wild,H5N8,1,0.894736842,1,NA,NA,NA,NA,NA,NA,#cc99a7,minor,0,0.17655684633647084,NA,NA,NA,NA,NA,NA,NA,NA,0.1769409440628973,NA,NA,NA,NA,NA,NA,NA,NA,0.43923091620400534,NA,NA,NA,NA,NA,NA,NA,NA
mp_21111411,2_1_1_1_1_4_1_1,mp,8,734,30,0.005719557,3.59657e-4,0.046926686,2020.692,0.283859953,2021.265753,0.573753121,48.51850884,16.46226479,eastern europe,anseriformes-wild,H5N5,0.912413359,0.986347406,0.996009242,1669.932,1849.607,106397.7,206711.7,NA,NA,#cc99bc,minor,0.228,0.13012720033138514,0.05243027127992228,0.23990701938322267,NA,NA,NA,NA,NA,NA,0.2367613797742809,0.05243027127992228,0.4125097591092395,NA,NA,NA,NA,NA,NA,0.2602544006627703,0.05243027127992228,1.883283811890058,NA,NA,NA,NA,NA,NA
mp_141111111,14_1_1_1_1_1_1_1,mp,8,750,14,0.006916987,5.82498e-4,0.054431155,2021.478724,0.221445571,2022.084932,0.60620737,59.22377702,18.00340172,northern europe,anseriformes-wild,H5N1,0.855014499,0.517548245,1,2942.836,1713.095,142475.6,112569.2,NA,NA,#6691cc,minor,0.337,0.2707449747784052,0.12140925774474189,0.04159784119424081,0.04248549481347563,NA,0.35889782190548303,NA,NA,NA,0.29843148887855087,0.19615553483616033,0.04159784119424081,0.07069385183770294,NA,0.35889782190548303,NA,NA,NA,1.080316729955296,0.5006452165005566,0.04159784119424081,0.08497098962695127,NA,0.35889782190548303,NA,NA,NA
mp_211110111,2_1_1_1_10_1_1_1,mp,11,789,97,0.003944153,0.002605426,0.006339522,2021.577058,0.210672789,2022.136986,0.559928104,52.51542881,22.36338197,western europe,anseriformes-wild,H5N1,0.810075686,0.992549669,1,6027.827,5095.641,464726.3,503527.4,NA,NA,#cc9e99,minor,0.178,0.11886843603319086,0.09935804305683148,0.06245876940838713,NA,NA,NA,0.15696723235732346,NA,NA,0.11886843603319086,0.2548331430367714,0.1390906633182993,NA,NA,NA,0.23834233960712223,NA,NA,0.11886843603319086,0.6764618944818572,0.2840924469083834,NA,NA,NA,0.7745972384478819,NA,NA
mp_146111115,14_6_1_1_1_1_1_5,mp,19,795,91,0.005964807,NA,NA,2021.670539,0.204179279,2023.991781,2.321242301,52.06746157,16.99746654,western europe,anseriformes-wild,H5N1,0.947368421,1,1,5028.345,2700.475,479365.5,409633.7,NA,NA,#99ccb2,major,2.17,0.7197549427168948,0.13733302891666277,0.23653759302744423,0.0441889878445707,NA,NA,NA,NA,NA,1.707426175593561,0.22462308326960567,0.30390986232910855,0.0441889878445707,NA,NA,NA,NA,NA,8.310074391449675,0.27466605783332554,1.3732046352966822,0.0441889878445707,NA,NA,NA,NA,NA
mp_1012111511,10_1_2_1_1_15_1_1,mp,2,802,35,0.006222151,NA,NA,2021.769044,0.196234738,2022.158904,0.389860118,48.59038394,8.45910904,western europe,anseriformes-wild,H5N1,1,0.947368421,1,NA,NA,NA,NA,NA,NA,#6667cc,minor,0.082,0.203459750197414,NA,0.04964253772685279,NA,NA,NA,NA,NA,NA,0.203459750197414,NA,0.12732122811314994,NA,NA,NA,NA,NA,NA,0.203459750197414,NA,0.09928507545370556,NA,NA,NA,NA,NA,NA
mp_141119111,14_1_1_1_9_1_1_1,mp,1,807,5,0.003715386,0.001541707,0.005889066,2021.913047,0.184620783,2021.975342,0.062295434,48.62356574,10.91484501,western europe,anseriformes-wild,H5N1,1,1,1,NA,NA,NA,NA,NA,NA,#9bcc33,minor,0,NA,NA,0.120074520124966,NA,NA,NA,NA,NA,NA,NA,NA,0.120074520124966,NA,NA,NA,NA,NA,NA,NA,NA,0.120074520124966,NA,NA,NA,NA,NA,NA
mp_26119111,2_6_1_1_9_1_1_1,mp,1,832,2,0.004155781,5.58511e-4,0.017252368,2021.972115,0.180580919,2022.063014,0.090898923,49.35066026,8.774433618,western europe,anseriformes-wild,H5N1,1,0.947368421,1,NA,NA,NA,NA,NA,NA,#a199cc,minor,0,NA,NA,0.1278205525477265,NA,NA,NA,NA,NA,NA,NA,NA,0.1278205525477265,NA,NA,NA,NA,NA,NA,NA,NA,0.1278205525477265,NA,NA,NA,NA,NA,NA
mp_21119111,2_1_1_1_9_1_1_1,mp,2,796,74,0.001937824,NA,NA,2021.705415,0.201366465,2022.090411,0.384995974,51.93133502,14.92215098,western europe,anseriformes-wild,H5N1,0.947368421,1,1,NA,NA,NA,NA,NA,NA,#cc7e66,minor,0.054,NA,NA,0.26304821584508264,NA,NA,NA,NA,NA,NA,NA,NA,0.2785750581119171,NA,NA,NA,NA,NA,NA,NA,NA,0.5260964316901653,NA,NA,NA,NA,NA,NA
mp_111319115,11_1_3_1_9_1_1_5,mp,5,864,6,0.008204956,5.69305e-4,0.076369881,2021.834932,0.191543074,2022.164384,0.329451278,51.05612648,15.13185726,eastern europe,anseriformes-wild,H5N1,0.9620038,0.575842416,1,414.801,274.8417,663.501,479.8216,NA,NA,#cc3333,minor,0.257,NA,0.07022859293345896,0.19710120059337477,NA,NA,NA,NA,NA,NA,NA,0.1250231134815163,0.5248640401022939,NA,NA,NA,NA,NA,NA,NA,0.3357088922818914,1.313268842475793,NA,NA,NA,NA,NA,NA
mp_11319111,1_1_3_1_9_1_1_1,mp,2,882,2,0.007359741,3.35063e-4,0.066627355,2022.047803,0.174068356,2022.106849,0.059045818,50.06399629,13.85007862,eastern europe,anseriformes-wild,H5N1,0.98350165,0.815218478,1,862.3857,862.3857,10980.52,10980.52,NA,NA,#af66cc,minor,0,0.05905814712058976,NA,0.22587358171476613,NA,NA,NA,NA,NA,NA,0.05905814712058976,NA,0.255402655275061,NA,NA,NA,NA,NA,NA,0.05905814712058976,NA,0.45174716342953225,NA,NA,NA,NA,NA,NA
mp_11211117,1_1_2_1_1_1_1_7,mp,18,906,24,0.01381404,9.22778e-4,0.077911517,2023.061142,0.092647768,2024.199454,1.138311171,49.89850878,15.80453383,eastern europe,anseriformes-wild,H5N1,0.996277146,0.999069286,1,3032.044,2639.036,137513.1,185116,NA,NA,#cc999c,major,1.092,0.08538305615221908,0.1607253336529304,1.1453327687359725,NA,NA,NA,NA,NA,0.04085938950696732,0.18299978110483828,0.29347823212352253,1.3376127740121024,NA,NA,NA,NA,NA,0.05405680256759737,0.7444230221056412,0.3214506673058608,18.286410246713135,NA,NA,NA,NA,NA,0.08171877901393465
mp_101211111,10_1_2_1_1_1_1_1,mp,12,899,156,0.003717578,9.92412e-4,0.014138692,2022.047651,0.173525413,2024.172131,2.12447977,48.33898681,5.385233008,western europe,anseriformes-wild,H5N1,1,0.95,1,6181.505,5528.396,661672.9,716886,NA,NA,#6671cc,minor,0.276,0.1103482937889293,0.04651614775144352,0.34017066365692017,NA,NA,0.01985735897548934,NA,NA,NA,0.12980097723617945,0.0701511973304001,0.4894585766202706,NA,NA,0.01985735897548934,NA,NA,NA,0.2206965875778586,0.09303229550288704,4.055367489002396,NA,NA,0.01985735897548934,NA,NA,NA
mp_106211111,10_6_2_1_1_1_1_1,mp,27,904,72,0.004345488,8.32608e-4,0.02336405,2022.739189,0.118676432,2024.153005,1.413816032,44.94752737,10.97089327,southern europe,anseriformes-wild,H5N1,0.46974416,0.991768632,1,4320.455,2291.932,277192.9,185099.9,NA,NA,#8633cc,major,0.937,0.100331317904665,0.21026001284246565,0.6435449090401413,NA,NA,NA,NA,NA,NA,0.3243027173194246,0.3553831508019085,0.7271709290018844,NA,NA,NA,NA,NA,NA,5.302419912847478,1.1799848460071631,14.712489274750972,NA,NA,NA,NA,NA,NA
mp_162111110,1_6_2_1_1_1_1_10,mp,8,929,11,0.00712967,6.36477e-4,0.058437169,2023.847931,0.029672131,2024.122951,0.275020063,54.11933604,9.785138267,western europe,anseriformes-wild,H5N1,0.625537446,0.98070193,1,4875.732,3932.893,289531.9,285694.5,NA,NA,#ffe4b5,minor,0.181,0.08990791374731621,0.02361519217507002,1.018587778400576,NA,NA,NA,NA,NA,NA,0.12341375007359544,0.02361519217507002,1.0886510580074713,NA,NA,NA,NA,NA,NA,0.17981582749463243,0.02361519217507002,8.183185933048625,NA,NA,NA,NA,NA,NA
mp_1062111111,10_6_2_1_11_1_1_1,mp,3,935,4,0.00400031,3.59471e-4,0.034283418,2024.033065,0.013955115,2024.191257,0.158192321,53.24636066,8.768157828,western europe,anseriformes-wild,H5N1,0.918674699,0.993975904,1,3004.17,2834.159,140358,145591.3,NA,NA,#6633cc,minor,0.084,NA,NA,0.03631036717806957,NA,NA,NA,0.15843802309678168,NA,NA,NA,NA,0.03631036717806957,NA,NA,NA,0.20855558821669185,NA,NA,NA,NA,0.03631036717806957,NA,NA,NA,0.5236366312240861,NA,NA
mp_11219115,1_1_2_1_9_1_1_5,mp,1,941,2,0.00478559,7.12171e-4,0.021909009,2022.824163,0.112289043,2022.849315,0.025152048,42.50192642,15.78573543,southern europe,anseriformes-wild,H5N1,1,1,1,NA,NA,NA,NA,NA,NA,#cc99a1,minor,0,NA,NA,0.09716739368985829,NA,NA,NA,NA,NA,NA,NA,NA,0.09716739368985829,NA,NA,NA,NA,NA,NA,NA,NA,0.09716739368985829,NA,NA,NA,NA,NA,NA
mp_11219111,1_1_2_1_9_1_1_1,mp,1,976,2,0.003848084,2.83793e-4,0.021703135,2022.316922,0.154046895,2022.712329,0.395406795,51.97414093,4.783301685,western europe,anseriformes-wild,H5N1,1,1,1,NA,NA,NA,NA,NA,NA,#cc3382,minor,0,0.7144867671644697,NA,0.05215065053250001,NA,NA,NA,NA,NA,NA,0.7144867671644697,NA,0.05215065053250001,NA,NA,NA,NA,NA,NA,0.7144867671644697,NA,0.05215065053250001,NA,NA,NA,NA,NA,NA
mp_11311111,1_1_3_1_1_1_1_1,mp,1,981,3,0.003804101,4.52969e-4,0.023361643,2022.609754,0.129828331,2022.643836,0.034081816,46.81791788,3.700661822,western europe,anseriformes-wild,H5N1,1,1,1,NA,NA,NA,NA,NA,NA,#cca899,minor,0,NA,NA,0.24936986167991115,NA,NA,NA,NA,NA,NA,NA,NA,0.24936986167991115,NA,NA,NA,NA,NA,NA,NA,NA,0.24936986167991115,NA,NA,NA,NA,NA,NA
mp_211811111,2_1_18_1_1_1_1_1,mp,2,979,64,0.003486399,3.24322e-4,0.021573784,2022.471056,0.14024796,2023.958904,1.487848356,48.33898681,5.385233008,western europe,anseriformes-wild,H5N1,1,0.95,1,NA,NA,NA,NA,NA,NA,#cc667e,major,1.099,NA,0.1237851502509244,0.2706748006214852,NA,NA,NA,NA,0.08771121105646174,NA,NA,0.1237851502509244,0.2706748006214852,NA,NA,NA,NA,0.08771121105646174,NA,NA,0.1237851502509244,0.2706748006214852,NA,NA,NA,NA,0.08771121105646174,NA
mp_1862114111,18_6_2_1_14_1_1_1,mp,1,1010,3,0.004432092,2.74956e-4,0.062924086,2023.825344,0.030918379,2023.843836,0.018492099,53.38231354,4.56171667,western europe,galliformes-domestic,H5N1,0.803108808,0.506044905,1,NA,NA,NA,NA,NA,NA,#99ccbc,minor,0,0.0038877453204158,0.01185034682722552,NA,NA,NA,NA,NA,NA,NA,0.0038877453204158,0.01185034682722552,NA,NA,NA,NA,NA,NA,NA,0.0038877453204158,0.01185034682722552,NA,NA,NA,NA,NA,NA,NA
mp_141311111,14_1_3_1_1_1_1_1,mp,12,1043,12,0.006771738,4.37468e-4,0.054165564,2022.646251,0.12649885,2023.175342,0.529091922,51.81797563,2.468193889,western europe,anseriformes-wild,H5N1,0.953953954,0.981881882,1,2578.054,2699.261,203751,245513.5,NA,NA,#b699cc,minor,0.345,0.1626439368467505,0.1308952454714465,0.6025599302363833,NA,NA,NA,0.20104864246511767,NA,0.02567014459371108,0.210231889659779,0.18106575842076825,0.732333409312826,NA,NA,NA,0.2862239899270165,NA,0.02567014459371108,0.4077652504129361,0.261790490942893,7.51653867745771,NA,NA,NA,0.5543185401273796,NA,0.02567014459371108
mp_131211111,13_1_2_1_1_1_1_1,mp,5,1068,5,0.006257713,6.38368e-4,0.063392519,2022.763647,0.117210571,2023.052055,0.288407901,53.762318,-1.527252117,northern europe,galliformes-domestic,H5N1,0.98310169,0.938206179,1,3212.956,3193.609,363162.1,418309.1,NA,NA,#9fcc99,minor,0.205,0.3657925393801982,0.03700187575786984,0.17081326393602936,NA,NA,NA,NA,NA,NA,0.38771034759951384,0.03700187575786984,0.2071224209930147,NA,NA,NA,NA,NA,NA,1.8667726494355303,0.03700187575786984,0.3416265278720587,NA,NA,NA,NA,NA,NA
mp_21419111,2_1_4_1_9_1_1_1,mp,1,1091,99,0.004155118,4.06254e-4,0.022316245,2022.311282,0.153029082,2022.509589,0.198307513,48.93281945,2.939021887,western europe,charadriiformes-wild,H5N1,0.997148289,0.823193916,1,NA,NA,NA,NA,NA,NA,#33cca9,minor,0,NA,NA,0.19236050969175444,NA,NA,NA,0.02857326312454322,NA,NA,NA,NA,0.19236050969175444,NA,NA,NA,0.02857326312454322,NA,NA,NA,NA,0.19236050969175444,NA,NA,NA,0.02857326312454322,NA,NA
mp_131414114,13_1_4_1_4_1_1_4,mp,15,1095,49,0.002085155,NA,NA,2022.912621,0.104004357,2023.90137,0.988748558,51.06270949,14.4448701,western europe,charadriiformes-wild,H5N1,0.789473684,1,1,3168.356,1969.876,231651.5,157773.8,NA,NA,#cc3372,major,0.8,0.13980907448644153,0.0927319949279859,NA,0.1923780792859242,NA,NA,0.38915675560157936,0.03185662766627395,0.04613889794647541,0.13980907448644153,0.10848590934425316,NA,0.23056702106351423,NA,NA,0.8100544791582873,0.03185662766627395,0.04613889794647541,0.13980907448644153,0.1854639898559718,NA,0.3847561585718484,NA,NA,6.0365473979770226,0.03185662766627395,0.04613889794647541
mp_181211111,18_1_2_1_1_1_1_1,mp,7,1103,14,0.005467148,3.46048e-4,0.065674123,2023.482628,0.058629696,2023.734247,0.251618408,55.22556833,-2.814007296,northern europe,galliformes-wild,H5N1,1,1,1,662.7185,674.1975,2703.112,3270.737,NA,NA,#cc7466,minor,0.055,NA,NA,NA,0.19698595530864085,NA,NA,NA,NA,NA,NA,NA,NA,0.2517804758566964,NA,NA,NA,NA,NA,NA,NA,NA,1.543285248804633,NA,NA,NA,NA,NA
mp_189211111,18_9_2_1_1_1_1_1,mp,5,1106,11,0.004280219,7.62729e-4,0.022763141,2023.555928,0.05257017,2023.805479,0.249551462,55.69164438,-2.807819013,northern europe,galliformes-wild,H5N1,0.984375,1,1,467.1751,466.1946,2241.064,2347.128,NA,NA,#cc66a9,minor,0.12,0.05104120827749892,NA,NA,0.12128187651676647,NA,NA,NA,NA,NA,0.07988617018591171,NA,NA,0.15733243026428134,NA,NA,NA,NA,NA,0.20342131770101624,NA,NA,0.5128154568969698,NA,NA,NA,NA,NA
mp_1314118114,13_1_4_1_18_1_1_4,mp,1,1123,2,0.00364655,2.38814e-4,0.045224445,2023.583442,0.050614741,2023.682192,0.098749978,54.12819393,3.408395199,northern europe,other-bird,H5N1,0.600605653,0.426312248,1,NA,NA,NA,NA,NA,NA,#ccb899,minor,0,NA,0.20171964136493692,NA,NA,NA,NA,NA,NA,NA,NA,0.20171964136493692,NA,NA,NA,NA,NA,NA,NA,NA,0.20171964136493692,NA,NA,NA,NA,NA,NA,NA
mp_11619111,1_1_6_1_9_1_1_1,mp,2,1094,96,0.003757524,2.75221e-4,0.031115598,2022.856942,0.109619307,2023.520548,0.663605484,50.65972776,8.394639375,western europe,charadriiformes-wild,H5N1,1,1,1,NA,NA,NA,NA,NA,NA,#cc33c2,minor,0,NA,NA,NA,0.249558816456366,NA,NA,0.10641077702764525,NA,NA,NA,NA,NA,0.464399253011523,NA,NA,0.18583996433689087,NA,NA,NA,NA,NA,0.499117632912732,NA,NA,0.2128215540552905,NA,NA
mp_111811111,1_1_18_1_1_1_1_1,mp,1,1192,2,0.004029365,4.61453e-4,0.026112941,2022.024278,0.176296863,2022.2,0.175722247,47.26500158,11.89786424,western europe,anseriformes-wild,H5N1,0.874251497,0.982035928,1,NA,NA,NA,NA,NA,NA,#99a5cc,minor,0,NA,NA,0.09712831445609817,NA,NA,NA,0.161391043143718,NA,NA,NA,NA,0.09712831445609817,NA,NA,NA,0.161391043143718,NA,NA,NA,NA,0.09712831445609817,NA,NA,NA,0.161391043143718,NA,NA
mp_112110115,1_1_2_1_10_1_1_5,mp,1,1200,3,0.003902636,5.63965e-4,0.01590542,2021.869352,0.188718135,2021.89589,0.026538068,49.48577982,2.467949772,western europe,anseriformes-wild,H5N1,0.997264022,0.92749658,1,NA,NA,NA,NA,NA,NA,#7633cc,minor,0,NA,NA,0.0696726190931205,NA,NA,NA,NA,NA,NA,NA,NA,0.0696726190931205,NA,NA,NA,NA,NA,NA,NA,NA,0.0696726190931205,NA,NA,NA,NA,NA,NA
mp_112111117,1_1_2_1_1_1_1_17,mp,1,1206,4,0.004323954,7.07963e-4,0.019976735,2021.853375,0.190453746,2021.953425,0.100049527,49.38885949,10.56293387,western europe,anseriformes-wild,H5N1,0.996941896,0.94648318,1,NA,NA,NA,NA,NA,NA,#cc66be,minor,0,NA,NA,0.0732806019676655,NA,NA,NA,NA,NA,NA,NA,NA,0.0732806019676655,NA,NA,NA,NA,NA,NA,NA,NA,0.0732806019676655,NA,NA,NA,NA,NA,NA
mp_251111111,25_1_1_1_1_1_1_1,mp,1,1213,2,0.005825994,4.36357e-4,0.067254969,2021.709762,0.202080359,2021.852055,0.142292498,55.48966462,18.66101722,northern europe,anseriformes-wild,H5N1,0.90950951,0.871171171,1,NA,NA,NA,NA,NA,NA,#cc99b1,minor,0,NA,0.14142822252877352,0.2937756830467997,NA,NA,NA,NA,NA,NA,NA,0.14142822252877352,0.2937756830467997,NA,NA,NA,NA,NA,NA,NA,0.14142822252877352,0.2937756830467997,NA,NA,NA,NA,NA,NA
mp_241111111,24_1_1_1_1_1_1_1,mp,1,1213,2,0.005825994,4.36357e-4,0.067254969,2021.709762,0.202080359,2021.843836,0.13407332,55.48966462,18.66101722,northern europe,anseriformes-wild,H5N1,0.90950951,0.871171171,1,NA,NA,NA,NA,NA,NA,#cc33b2,minor,0,NA,NA,0.42698472749327365,NA,NA,NA,NA,NA,NA,NA,NA,0.42698472749327365,NA,NA,NA,NA,NA,NA,NA,NA,0.42698472749327365,NA,NA,NA,NA,NA,NA
mp_32213512,3_2_2_1_3_5_1_2,mp,8,731,617,0.003184278,NA,NA,2020.403977,0.306328466,2021.241096,0.837119341,53.84530109,47.23133294,central asia,anseriformes-wild,H5N8,0.934097421,0.965616046,1,2865.811,2268.144,131568.6,109971.7,NA,NA,#cc6669,minor,0.416,0.10413640830862024,0.01855217458608571,0.2724853022189997,NA,NA,NA,0.04687865023912074,NA,NA,0.12007563356841013,0.01855217458608571,0.36450236520443013,NA,NA,NA,0.04687865023912074,NA,NA,0.2082728166172405,0.01855217458608571,2.0049118344258225,NA,NA,NA,0.04687865023912074,NA,NA
mp_12215512,1_2_2_1_5_5_1_2,mp,2,1220,2,0.005460407,2.4137e-4,0.055994946,2020.808359,0.27461832,2020.827869,0.019510258,55.47036412,13.36336805,northern europe,other-bird,H5N5,0.984486753,0.987508814,0.997481616,7896.296,7896.296,351015.8,351015.8,NA,NA,#cc99b7,minor,0,NA,0.19426212034873735,NA,NA,NA,NA,NA,NA,NA,NA,0.19426212034873735,NA,NA,NA,NA,NA,NA,NA,NA,0.3885242406974747,NA,NA,NA,NA,NA,NA,NA
mp_312111112,3_1_2_1_11_1_1_2,mp,1,1226,13,0.004130986,4.26327e-4,0.016950218,2020.795157,0.276310299,2020.833333,0.038175928,53.48329658,12.76534719,western europe,charadriiformes-wild,H5N5,0.983739837,0.349593496,0.487804878,NA,NA,NA,NA,NA,NA,#CAC96B,minor,0,NA,NA,NA,NA,NA,NA,0.0736275461365814,NA,NA,NA,NA,NA,NA,NA,NA,0.0736275461365814,NA,NA,NA,NA,NA,NA,NA,NA,0.0736275461365814,NA,NA
mp_111211215,1_1_12_1_1_2_1_5,mp,1,1244,2,0.005550598,3.90148e-4,0.065739308,2020.991381,0.259350592,2021.164384,0.173003011,52.47084637,12.76371068,western europe,galliformes-domestic,H5N8,0.986943688,0.89986376,1,NA,NA,NA,NA,NA,NA,#338ecc,minor,0,0.24761938038074227,NA,NA,NA,NA,NA,NA,NA,NA,0.24761938038074227,NA,NA,NA,NA,NA,NA,NA,NA,0.24761938038074227,NA,NA,NA,NA,NA,NA,NA,NA
mp_311213212,3_1_12_1_3_2_1_2,mp,1,1244,2,0.005550598,3.90148e-4,0.065739308,2020.991381,0.259350592,2021.057534,0.066153696,52.47084637,12.76371068,western europe,galliformes-domestic,H5N8,0.986943688,0.89986376,1,NA,NA,NA,NA,NA,NA,#C8C96D,minor,0,0.1407700653122106,NA,NA,NA,NA,NA,NA,NA,NA,0.1407700653122106,NA,NA,NA,NA,NA,NA,NA,NA,0.1407700653122106,NA,NA,NA,NA,NA,NA,NA,NA
mp_112110811,1_1_2_1_10_8_1_1,mp,9,731,617,0.003184278,NA,NA,2020.403977,0.306328466,2021.142466,0.738489204,53.84530109,47.23133294,central asia,anseriformes-wild,H5N8,0.934097421,0.965616046,1,NA,NA,NA,NA,NA,NA,#c4cc99,minor,0.191,0.04191569912645043,0.1401741770698477,0.0519631015851969,NA,NA,NA,0.10035788288981706,NA,NA,0.04191569912645043,0.1807044803011575,0.30296629190537594,NA,NA,NA,0.18749301295039267,NA,NA,0.04191569912645043,0.506192855817682,0.5406915512824639,NA,NA,NA,0.5045407338248733,NA,NA
mp_31215512,3_1_2_1_5_5_1_2,mp,3,1246,4,0.005644603,2.13111e-4,0.068709842,2020.958021,0.261954385,2022.054795,1.096773184,56.13758545,15.87156842,northern europe,galliformes-domestic,H5N5,0.937210499,0.843540916,0.760679362,NA,NA,NA,NA,NA,NA,#cca399,major,1.014,0.1546115369736194,NA,0.6047115380692354,NA,NA,NA,NA,NA,NA,0.46544548279541686,NA,0.6047115380692354,NA,NA,NA,NA,NA,NA,0.8673422509339215,NA,0.6047115380692354,NA,NA,NA,NA,NA,NA
mp_32311212,3_2_3_1_1_2_1_2,mp,7,731,617,0.003184278,NA,NA,2020.403977,0.306328466,2021.630137,1.226160437,55.02711203,52.01049057,central asia,anseriformes-wild,H5N8,1,0.894736842,1,671.9478,659.5159,4463.107,4380.534,NA,NA,#b9cc66,minor,0.477,0.10322868793044382,NA,0.23296307139422368,NA,NA,0.6375738484760847,0.00219630502020429,NA,0.22529222512931743,0.27236558178491066,NA,0.2348810178069591,NA,NA,0.6430533005307968,0.00219630502020429,NA,0.22529222512931743,0.49888115969434743,NA,0.46592614278844735,NA,NA,1.2751476969521691,0.00219630502020429,NA,0.22529222512931743
mp_32113212,3_2_1_1_3_2_1_2,mp,1,1260,32,0.028539014,NA,NA,2020.652434,0.286290147,2020.65847,0.006035497,54.4307217,63.53627094,central asia,anseriformes-wild,H5N8,0.948717949,0.993589744,1,NA,NA,NA,NA,NA,NA,#CDC966,minor,0,NA,NA,0.08302283294434964,NA,NA,NA,NA,NA,NA,NA,NA,0.08302283294434964,NA,NA,NA,NA,NA,NA,NA,NA,0.08302283294434964,NA,NA,NA,NA,NA,NA
mp_323132212,3_2_3_1_3_22_1_2,mp,1,1295,15,0.004091513,0.00373639,0.004446635,2020.849327,0.270410609,2020.863388,0.014060935,54.99337528,8.179513451,northern europe,anseriformes-wild,H5N8,1,1,1,NA,NA,NA,NA,NA,NA,#D3CA5C,minor,0,NA,NA,0.06551505265538005,NA,NA,NA,NA,NA,NA,NA,NA,0.06551505265538005,NA,NA,NA,NA,NA,NA,NA,NA,0.06551505265538005,NA,NA,NA,NA,NA,NA
mp_14131142412,14_1_3_1_14_24_1_2,mp,1,1306,4,0.003097597,9.98061e-4,0.009189109,2020.957165,0.26237057,2021.084932,0.127766843,52.93141551,49.011117,western europe,galliformes-domestic,H5N8,0.578947368,0.736842105,1,NA,NA,NA,NA,NA,NA,#aacc99,minor,0,0.00103175520190745,NA,0.3135044765419899,NA,NA,NA,NA,NA,NA,0.00103175520190745,NA,0.3135044765419899,NA,NA,NA,NA,NA,NA,0.00103175520190745,NA,0.3135044765419899,NA,NA,NA,NA,NA,NA
mp_396152312,3_9_6_1_5_23_1_2,mp,1,1311,24,0.006658373,NA,NA,2020.591299,0.291220784,2020.65847,0.06717115,55.0784629,69.09719742,central asia,anseriformes-wild,H5N8,0.967391304,0.994565217,0.967391304,NA,NA,NA,NA,NA,NA,#DCCA4B,minor,0,NA,NA,0.11919052266030404,NA,NA,NA,NA,NA,NA,NA,NA,0.11919052266030404,NA,NA,NA,NA,NA,NA,NA,NA,0.11919052266030404,NA,NA,NA,NA,NA,NA
mp_32213212,3_2_2_1_3_2_1_2,mp,6,728,670,0.003930058,2.94605e-4,0.030847079,2020.248633,0.319431292,2021.164384,0.915750541,55.04199004,52.30754911,central asia,anseriformes-wild,H5N8,1,0.894736842,1,6114.659,6114.659,203739.9,203739.9,NA,NA,#66b1cc,major,0.538,0.10778169240469192,0.09147748819391845,0.27992783932758325,NA,NA,NA,NA,NA,NA,0.1937666418695372,0.09147748819391845,0.38770953173227696,NA,NA,NA,NA,NA,NA,0.21556338480938383,0.09147748819391845,1.4920177834955517,NA,NA,NA,NA,NA,NA
mp_32211512,3_2_2_1_1_5_1_2,mp,4,1321,5,0.005345695,2.52719e-4,0.053058541,2021.059025,0.254436837,2021.509589,0.450563851,55.02711203,52.01049057,central asia,anseriformes-wild,H5N8,1,0.894736842,1,NA,NA,NA,NA,NA,NA,#ccc399,minor,0.376,0.08586394781289375,0.03415669429875478,0.1538831573837003,NA,NA,NA,NA,NA,NA,0.08586394781289375,0.03415669429875478,0.6124629470398002,NA,NA,NA,NA,NA,NA,0.08586394781289375,0.03415669429875478,1.0094364075685336,NA,NA,NA,NA,NA,NA
mp_32211212,3_2_2_1_1_2_1_2,mp,1,1324,2,0.003916739,2.25451e-4,0.030568012,2021.204685,0.242331893,2021.260274,0.055589436,55.80108487,13.5366734,northern europe,other-bird,H5N5,0.994047619,0.922619048,0.888392857,NA,NA,NA,NA,NA,NA,#CEC964,minor,0,NA,0.16018409155901203,NA,NA,NA,NA,NA,NA,NA,NA,0.16018409155901203,NA,NA,NA,NA,NA,NA,NA,NA,0.16018409155901203,NA,NA,NA,NA,NA,NA,NA
